Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Australian Open R128,L vs Swiatek,0.0%,-,0.6%,100.0%,12.8%,20.0%,0.0%,4.2%,9.1%,0.9%,50.0%,9,11
2025 s Hertogenbosch R16,W vs Birrell,0.0%,-,3.6%,80.0%,23.2%,33.3%,100.0%,10.1%,20.0%,1.5%,0.0%,38,40
2025 Abu Dhabi R32,L vs Sonobe,0.0%,-,4.4%,66.7%,16.9%,24.1%,0.0%,7.1%,20.0%,0.0%,-,36,-4
2024 Hong Kong R32,W vs Halep,0.0%,-,10.3%,91.7%,20.4%,31.8%,0.0%,14.5%,28.6%,0.4%,0.0%,47,19
2024 Monterrey QF,L vs Alexandrova,0.0%,-,0.6%,100.0%,25.0%,21.4%,0.0%,19.0%,57.1%,0.0%,-,48,68
2024 Toronto R32,L vs Sabalenka,0.0%,-,5.2%,83.3%,18.4%,22.2%,0.0%,2.4%,0.0%,0.0%,-,115,85
2024 s Hertogenbosch R16,L vs Andreescu,0.0%,-,4.2%,40.0%,14.0%,14.3%,0.0%,11.4%,22.2%,2.0%,33.3%,74,52
2024 Rome R128,L vs Wang,0.0%,-,7.7%,60.0%,9.9%,9.5%,0.0%,7.4%,25.0%,1.5%,40.0%,20,-16
2024 Indian Wells QF,L vs Gauff,0.0%,-,6.4%,55.6%,9.7%,10.5%,0.0%,3.8%,0.0%,0.5%,0.0%,-1,-38
2024 Indian Wells R16,W vs Kasatkina,0.0%,-,9.3%,66.7%,14.1%,15.0%,0.0%,5.5%,27.8%,1.0%,20.0%,-41,-65
2024 Indian Wells R64,W vs Zheng,0.0%,-,2.2%,66.7%,14.0%,13.3%,100.0%,3.8%,16.7%,0.0%,-,-26,-27
2024 Austin F,W vs Wang,0.0%,-,4.3%,85.7%,17.3%,29.2%,12.5%,4.8%,15.8%,0.0%,-,33,-9
2024 Austin QF,W vs Wang,0.0%,-,7.7%,58.3%,15.5%,23.7%,0.0%,4.5%,23.1%,0.0%,-,-46,-37
2024 Hobart SF,L vs Navarro,0.0%,-,4.0%,40.0%,16.0%,36.8%,0.0%,6.1%,22.2%,1.0%,50.0%,-1,-1
2023 Seoul F,L vs Pegula,0.0%,-,5.3%,100.0%,10.6%,16.0%,0.0%,7.8%,50.0%,0.5%,0.0%,-14,-43
2023 Australian Open R128,L vs Sakkari,0.0%,-,4.7%,66.7%,7.0%,13.2%,50.0%,4.4%,0.0%,0.0%,-,-77,-70
2022 US Open R32,L vs Pegula,0.0%,-,5.1%,75.0%,11.0%,21.6%,0.0%,7.4%,50.0%,0.6%,0.0%,-37,-62
2020 Australian Open Q2,L vs Hibino,0.0%,-,6.7%,70.0%,22.3%,35.5%,33.3%,11.1%,25.0%,0.0%,-,165,116
Last 52 Weeks (2 matches),,0.0%,-,2.1%,83.3%,17.4%,25.7%,100.0%,7.3%,14.3%,1.2%,20.0%,23,25
Career (18 matches),,0.0%,-,5.2%,69.6%,14.7%,21.2%,11.1%,7.0%,23.2%,0.6%,24.0%,9,-7
