Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2013,3,1,2,33.3%,2-5,28.6%,22-39,36.1%,0-0,-,0,,,,,,,,,,,,R16 (Bastad)
2012,2,0,2,0.0%,0-4,0.0%,12-24,33.3%,0-0,-,2,-,-,2.6%,4.0%,49.0%,58.1%,44.2%,51.0%,37.8%,45.2%,0.77,R32 (2x)
2011,28,9,19,32.1%,22-40,35.5%,270-335,44.6%,7-3,70.0%,25,-,-,6.2%,5.6%,45.6%,66.5%,42.9%,53.7%,41.8%,47.9%,0.90,F (Acapulco)
2010,35,17,18,48.6%,36-46,43.9%,373-416,47.3%,2-4,33.3%,32,-,-,5.3%,5.3%,49.3%,65.9%,43.8%,54.7%,41.7%,48.3%,0.92,F (Estoril)
2009,10,2,8,20.0%,5-16,23.8%,85-115,42.5%,0-2,0.0%,9,-,-,5.7%,4.0%,52.5%,66.1%,48.4%,57.7%,38.4%,48.1%,0.91,R16 (Bogota)
2008,3,1,2,33.3%,3-4,42.9%,33-33,50.0%,0-0,-,2,-,-,3.0%,7.5%,45.5%,67.2%,43.8%,54.5%,54.6%,54.5%,1.20,R16 (Barcelona)
2007,2,0,2,0.0%,0-4,0.0%,7-24,22.6%,0-0,-,1,-,-,2.0%,4.1%,59.2%,44.8%,30.0%,38.8%,42.1%,40.6%,0.69,R32 (2x)
2006,10,1,9,10.0%,6-19,24.0%,81-139,36.8%,1-1,50.0%,3,-,-,3.8%,2.7%,51.3%,63.0%,44.5%,54.0%,41.9%,48.2%,0.91,R32 (6x)
2005,35,14,21,40.0%,32-49,39.5%,323-414,43.8%,5-3,62.5%,6,-,-,3.5%,1.6%,55.6%,59.7%,47.7%,54.4%,43.7%,49.1%,0.96,QF (3x)
2004,43,17,26,39.5%,38-56,40.4%,395-471,45.6%,7-3,70.0%,8,-,-,6.6%,3.8%,49.3%,63.6%,42.9%,53.1%,44.5%,49.2%,0.95,QF (2x)
2003,21,10,11,47.6%,21-26,44.7%,199-223,47.2%,0-3,0.0%,3,-,-,6.2%,4.0%,42.9%,69.7%,42.6%,54.2%,39.8%,46.9%,0.87,SF (2x)
Career,192,72,120,37.5%,165-269,38.0%,1800-2233,44.6%,22-19,53.7%,91,-,-,5.4%,4.7%,48.9%,65.0%,44.0%,54.3%,41.9%,48.3%,0.92,
