Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2018 Acapulco Q1,L vs Rogowska,0.94,0.91,77.6,13.5,0.0%,57.6%,3.1%,53.1%,35.2%,50.9%
2015 Nottingham Q3,L vs Vickery,0.94,0.74,50.2,2.4,2.9%,51.4%,3.0%,54.5%,45.9%,27.3%
2015 Nottingham Q2,W vs Zhu,1.00,1.16,91.5,12.6,0.0%,61.2%,2.3%,51.2%,44.0%,56.5%
2015 Nottingham Q1,W vs Chan,1.11,1.31,60.7,2.7,2.9%,57.1%,0.0%,59.4%,54.8%,43.9%
2013 Moscow R32,L vs Hantuchova,0.86,0.36,31.9,2.1,4.0%,36.0%,8.3%,58.3%,27.3%,15.8%
2013 Moscow Q3,W vs Ivakhnenko,1.08,1.74,37.0,2.1,0.0%,58.3%,0.0%,68.4%,57.7%,62.5%
2013 Moscow Q2,W vs King,1.09,1.23,65.8,2.0,8.9%,40.0%,11.6%,72.1%,59.5%,39.4%
2013 Moscow Q1,W vs Savinykh,1.15,1.13,106.7,10.3,0.0%,44.6%,7.5%,60.4%,48.0%,45.2%
2013 Tokyo Q1,L vs Erakovic,0.98,0.82,70.8,2.5,2.4%,65.9%,2.6%,42.1%,34.1%,42.1%
2013 Seoul Q2,W vs Miyamura,0.96,1.31,57.4,2.0,2.1%,58.3%,0.0%,48.9%,60.0%,65.6%
2013 Seoul Q1,W vs Lee,0.99,1.23,84.9,4.3,8.7%,69.6%,7.1%,61.9%,49.2%,35.6%
2013 Mestre 50K R32,W vs Brianti,1.13,1.28,57.8,3.1,0.0%,52.4%,5.0%,65.0%,35.3%,59.4%
2013 Bastad R16,L vs Koukalova,1.00,0.62,45.2,2.3,0.0%,41.7%,0.0%,43.5%,27.6%,44.4%
2013 Bastad R32,W vs Kudryavtseva,1.17,1.17,84.3,5.2,2.0%,62.7%,0.0%,59.2%,36.4%,42.3%
2013 Palermo Q3,L vs Barrois,0.97,0.60,43.0,5.4,4.3%,51.1%,2.1%,63.8%,22.6%,30.0%
2013 Palermo Q2,W vs Melnikova,1.06,1.53,51.9,2.0,0.0%,70.6%,6.5%,61.3%,42.5%,55.3%
2013 Palermo Q1,W vs Pillot,1.08,1.20,58.9,5.4,2.0%,56.0%,4.4%,68.9%,46.0%,37.8%
2013 Birmingham Q2,L vs Kudryavtseva,0.99,0.57,45.3,2.0,15.2%,66.7%,6.1%,45.5%,37.9%,11.5%
2013 Birmingham Q1,W vs Larcher De Brito,1.12,1.16,86.5,5.2,14.6%,60.4%,11.4%,61.4%,44.0%,37.0%
2013 Strasbourg Q2,L vs Domachowska,0.96,0.75,57.0,2.5,0.0%,51.4%,6.1%,54.5%,35.1%,38.2%
2018 (1 matches),,0.94,0.91,77.6,13.5,0.0%,57.6%,3.1%,53.1%,35.2%,50.9%
2015 (3 matches),,1.02,1.07,69.8,3.5,1.7%,57.1%,1.9%,54.6%,48.1%,44.2%
2013 (27 matches),,1.03,1.03,63.5,2.9,4.2%,56.2%,4.4%,57.4%,43.4%,43.2%
2012 (9 matches),,1.00,0.98,51.6,2.5,-,54.7%,-,53.4%,46.8%,42.6%
2011 (2 matches),,0.98,0.81,65.0,3.2,-,53.7%,-,52.6%,43.2%,33.7%
Career (42 matches),,1.01,1.00,62.1,2.9,3.7%,55.8%,4.1%,56.0%,44.1%,42.9%
