Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,77,26,51,33.8%,61-111,35.5%,685-892,43.4%,10-7,58.8%,22,-,-,4.3%,4.3%,47.4%,65.4%,41.8%,53.0%,38.2%,45.9%,0.81
Clay,92,38,54,41.3%,86-126,40.6%,910-1072,45.9%,9-8,52.9%,52,-,-,5.1%,5.1%,48.6%,63.5%,44.6%,53.7%,44.9%,49.5%,0.97
Grass,21,8,13,38.1%,18-28,39.1%,198-244,44.8%,3-4,42.9%,17,-,-,7.8%,3.9%,52.1%,68.8%,45.6%,57.7%,38.1%,47.8%,0.90
Carpet,2,0,2,0.0%,0-4,0.0%,7-25,21.9%,0-0,-,0,,,,,,,,,,,
Grand Slams,31,11,20,35.5%,26-44,37.1%,288-351,45.1%,3-2,60.0%,28,-,-,5.4%,4.0%,47.6%,64.7%,43.5%,53.6%,42.0%,48.0%,0.90
Premiers,30,9,21,30.0%,23-46,33.3%,264-359,42.4%,7-4,63.6%,3,-,-,4.8%,5.6%,49.6%,66.9%,42.1%,54.4%,35.1%,45.6%,0.77
Internationals,114,44,70,38.6%,102-160,38.9%,1124-1361,45.2%,10-13,43.5%,52,-,-,5.3%,5.3%,49.0%,64.9%,44.6%,54.6%,42.3%,48.5%,0.93
Finals,2,0,2,0.0%,0-4,0.0%,16-26,38.1%,0-1,0.0%,2,-,-,2.2%,6.5%,57.2%,44.3%,44.1%,44.2%,47.7%,45.9%,0.85
Semi-finals,5,2,3,40.0%,5-6,45.5%,51-49,51.0%,0-1,0.0%,3,-,-,4.9%,4.9%,43.5%,68.8%,55.8%,61.4%,48.0%,54.9%,1.24
Quarter-finals,12,5,7,41.7%,13-17,43.3%,132-154,46.2%,0-1,0.0%,3,-,-,7.9%,7.0%,48.6%,65.4%,40.0%,52.3%,42.8%,47.5%,0.90
vs Righties,169,64,105,37.9%,143-238,37.5%,1569-1959,44.5%,18-18,50.0%,80,-,-,5.3%,4.4%,49.7%,64.7%,44.1%,54.3%,41.7%,48.2%,0.91
vs Lefties,17,5,12,29.4%,15-25,37.5%,170-216,44.0%,4-1,80.0%,9,-,-,5.2%,6.0%,44.6%,65.2%,43.3%,53.1%,42.4%,47.9%,0.90
vs Top 10,10,0,10,0.0%,1-20,4.8%,57-126,31.1%,1-0,100.0%,8,-,-,4.5%,5.1%,45.1%,61.8%,37.7%,48.6%,34.0%,41.5%,0.66
