Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 Australian Open Q2,W vs Millman,16,33,0.5,13.1%,27.0%,13,30,0.4,11.5%,26.5%,7.1%,4.4%,0.4,9.8%,26.2%
2023 US Open R128,L vs Dimitrov,43,45,1.0,11.7%,12.3%,35,36,1.0,10.9%,11.2%,5.0%,3.7%,1.3,22.1%,17.2%
2023 Wimbledon R128,L vs Ymer,16,32,0.5,9.2%,18.5%,14,26,0.5,8.8%,16.4%,7.5%,1.3%,1.1,22.5%,19.7%
2023 Buenos Aires R32,L vs Thiem,19,24,0.8,15.3%,19.4%,15,22,0.7,13.4%,19.6%,6.3%,7.1%,1.0,16.1%,16.1%
2023 Davis Cup RR,L vs Van Rijthoven,25,33,0.8,10.8%,14.2%,18,29,0.6,9.3%,14.9%,8.2%,1.0%,1.5,27.2%,18.5%
2023 Australian Open R128,W vs Wawrinka,36,41,0.9,11.0%,12.6%,29,37,0.8,9.8%,12.5%,5.4%,4.4%,0.7,19.9%,27.0%
2023 Pune R32,L vs Djere,16,28,0.6,16.7%,29.2%,15,26,0.6,18.8%,32.5%,6.3%,1.3%,1.3,26.0%,19.8%
2022 US Open R128,L vs Monteiro,19,19,1.0,12.6%,12.6%,10,18,0.6,7.6%,13.6%,4.5%,2.3%,0.9,15.9%,18.5%
2022 Hamburg SF,L vs Alcaraz,18,20,0.9,14.3%,15.9%,15,19,0.8,12.6%,16.0%,7.6%,5.0%,1.6,24.6%,15.9%
2022 Wimbledon R32,L vs Fritz,19,22,0.9,11.3%,13.1%,16,20,0.8,11.3%,14.1%,7.0%,3.5%,2.3,24.4%,10.7%
2022 Wimbledon R64,W vs Giron,39,37,1.1,23.5%,22.3%,34,36,0.9,21.7%,22.9%,14.0%,7.6%,0.6,12.0%,18.7%
2022 Wimbledon R128,W vs Martinez,63,38,1.7,23.4%,14.1%,53,35,1.5,21.5%,14.2%,11.8%,9.8%,0.9,13.0%,14.5%
2022 Lyon F,L vs Norrie,22,32,0.7,12.1%,17.6%,20,30,0.7,11.7%,17.5%,6.4%,5.3%,1.0,17.6%,17.0%
2022 Lyon R16,W vs Khachanov,21,11,1.9,17.2%,9.0%,16,9,1.8,14.8%,8.3%,10.2%,2.8%,1.1,23.0%,20.5%
2022 Munich R16,L vs Ruud,33,28,1.2,17.5%,14.8%,31,25,1.2,18.0%,14.5%,10.5%,6.4%,1.1,18.5%,16.4%
2022 Marrakech F,L vs Goffin,11,26,0.4,6.9%,16.4%,11,26,0.4,7.5%,17.7%,4.8%,2.0%,0.9,20.1%,22.0%
2022 Marrakech SF,W vs Djere,7,9,0.8,7.4%,9.5%,4,9,0.4,4.8%,10.8%,2.4%,2.4%,0.6,18.9%,30.5%
2022 Dubai R16,L vs Hurkacz,18,23,0.8,16.4%,20.9%,13,21,0.6,14.0%,22.6%,9.7%,4.3%,1.5,16.4%,10.9%
2022 Australian Open R128,W vs Safiullin,48,50,1.0,15.8%,16.4%,44,46,1.0,15.5%,16.2%,12.0%,3.5%,0.7,15.8%,21.4%
2022 Melbourne QF,L vs Ruusuvuori,5,32,0.2,6.1%,39.0%,5,30,0.2,6.4%,38.5%,5.1%,1.3%,1.2,15.9%,13.4%
Career (24 matches),,616,701,0.9,14.2%,16.1%,510,635,0.8,13.0%,16.2%,7.9%,4.4%,1.0,18.6%,18.6%
