Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2024 Australian Open Q2,W vs Millman,6.8,5.8,8.0,56.6%,58.8%,50.0%,56.3%,48.2%,15.6%,4.0,2.4,4.0,2.4
2023 US Open R128,L vs Dimitrov,4.2,4.8,3.7,45.1%,58.1%,52.5%,37.8%,52.7%,36.2%,8.0,2.6,-10.5,-5.9
2023 Buenos Aires R32,L vs Thiem,6.0,5.4,6.4,45.1%,45.0%,51.7%,45.8%,40.2%,12.2%,2.5,2.0,-5.5,-3.2
2023 Davis Cup Qualifiers RR,L vs Van Rijthoven,4.7,5.2,4.2,48.3%,41.7%,43.8%,53.1%,57.6%,15.7%,14.5,6.2,3.5,2.4
2023 Australian Open R128,W vs Wawrinka,5.0,5.5,4.6,49.1%,44.2%,64.7%,58.3%,45.2%,19.3%,18.0,6.4,13.0,4.4
2023 Pune R32,L vs Djere,4.2,4.4,3.8,37.7%,28.0%,71.4%,45.5%,67.1%,14.5%,-3.5,-3.3,-7.0,-14.9
2022 Hamburg SF,L vs Alcaraz,4.7,4.6,4.8,51.7%,34.2%,50.0%,16.7%,61.4%,16.7%,-5.5,-4.3,-6.0,-8.3
2022 Lyon F,L vs Norrie,5.2,5.0,5.4,46.3%,36.8%,52.6%,43.3%,48.9%,17.9%,4.5,2.5,3.5,2.1
2022 Lyon R16,W vs Khachanov,4.3,4.4,4.2,52.1%,58.6%,50.0%,64.3%,56.3%,19.4%,16.5,15.6,6.5,9.3
2022 Munich R16,L vs Ruud,4.8,4.5,5.0,50.0%,46.2%,52.0%,52.2%,47.6%,11.2%,11.5,7.4,6.0,3.6
2022 Marrakech F,L vs Goffin,4.5,4.8,4.2,50.0%,48.5%,57.9%,26.3%,45.9%,10.4%,3.5,2.8,-4.5,-3.2
2022 Marrakech SF,W vs Djere,4.7,5.0,4.3,65.6%,44.4%,58.3%,43.8%,46.9%,18.2%,4.0,4.6,-3.0,-3.4
2022 Dubai R16,L vs Hurkacz,4.4,4.7,4.1,49.2%,39.1%,33.3%,26.7%,63.9%,15.9%,1.0,0.9,-2.5,-4.5
2022 Australian Open R128,W vs Safiullin,5.6,5.6,5.7,49.6%,56.2%,47.7%,52.1%,54.9%,16.4%,24.5,6.7,7.5,2.7
2022 Melbourne QF,L vs Ruusuvuori,5.6,5.1,6.1,35.7%,7.7%,46.2%,28.6%,52.4%,25.7%,-4.5,-4.2,-11.0,-15.1
2021 Belgrade 2 F,L vs Djokovic,6.3,7.6,4.7,55.8%,32.0%,50.0%,26.1%,46.8%,15.2%,-5.5,-4.3,-2.5,-1.9
Career (16 matches),,5.0,5.1,4.8,48.9%,45.4%,51.9%,45.2%,51.2%,18.2%,5.8,3.4,-0.5,-0.4
