Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,6,3,3,50.0%,6-6,50.0%,50-52,49.0%,0-0,-,6,70.6%,27.5%,5.4%,0.9%,66.9%,63.7%,48.3%,58.6%,38.4%,49.0%,0.93,QF (Zadar)
2025,22,15,7,68.2%,33-14,70.2%,257-193,57.1%,4-2,66.7%,22,77.3%,36.2%,4.2%,2.5%,63.4%,69.2%,52.0%,63.0%,44.1%,53.2%,1.19,W (2x)
2024,12,6,6,50.0%,14-13,51.9%,125-130,49.0%,2-1,66.7%,12,61.9%,35.4%,2.3%,6.8%,59.8%,60.3%,49.2%,55.9%,41.7%,48.9%,0.95,SF (2x)
2023,20,10,10,50.0%,22-24,47.8%,213-213,50.0%,4-2,66.7%,20,72.7%,27.0%,3.6%,3.4%,65.7%,65.6%,48.6%,59.8%,39.8%,50.0%,0.99,SF (2x)
2022,3,2,1,66.7%,4-3,57.1%,38-37,50.7%,2-1,66.7%,3,75.7%,22.9%,4.2%,3.1%,67.7%,64.8%,56.0%,61.9%,36.4%,50.4%,0.96,QF (Marbella)
2021,51,36,15,70.6%,77-37,67.5%,605-453,57.2%,11-5,68.8%,51,75.4%,38.1%,3.2%,3.1%,65.1%,65.6%,52.5%,61.0%,44.7%,53.0%,1.15,W (2x)
2020,11,4,7,36.4%,12-17,41.4%,132-151,46.6%,3-4,42.9%,11,70.8%,23.0%,5.6%,5.8%,59.6%,68.0%,48.1%,60.0%,37.9%,48.6%,0.95,R16 (Pau)
2019,50,27,23,54.0%,63-57,52.5%,612-566,52.0%,8-14,36.4%,50,74.1%,30.7%,2.9%,5.0%,62.0%,67.3%,50.6%,60.9%,41.6%,51.0%,1.07,SF (2x)
2018,7,4,3,57.1%,7-7,50.0%,63-59,51.6%,0-1,0.0%,7,63.9%,41.9%,3.8%,3.1%,65.4%,61.9%,49.3%,57.5%,46.7%,51.9%,1.10,F (Sevilla)
2017,6,3,3,50.0%,7-7,50.0%,65-61,51.6%,0-1,0.0%,6,67.7%,36.5%,3.1%,7.2%,51.9%,64.7%,49.5%,57.4%,44.2%,50.7%,1.04,R16 (3x)
2016,2,0,2,0.0%,0-4,0.0%,12-24,33.3%,0-0,-,2,52.9%,15.8%,4.5%,10.6%,56.1%,59.5%,37.9%,50.0%,34.6%,42.5%,0.69,R32 (2x)
2015,3,1,2,33.3%,3-4,42.9%,36-41,46.8%,2-1,66.7%,3,78.4%,13.5%,4.7%,3.2%,66.7%,64.5%,53.8%,60.9%,35.7%,49.1%,0.91,R16 (Trnava)
Career,193,111,82,57.5%,248-193,56.2%,2208-1980,52.7%,36-32,52.9%,193,73.1%,32.4%,3.5%,4.1%,63.1%,66.0%,50.6%,60.3%,42.1%,51.2%,1.06,
