Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
12,Albert Costa [ESP],4,8,33.3%,6,3,3,50.0%,1994,2001,11,0.92,4.1%,3.3%,61.9%,62.4%,50.7%,57.9%,38.7%,54.0%,43.9%
10,Yevgeny Kafelnikov [RUS],3,7,30.0%,6,2,4,33.3%,1993,2001,8,0.94,6.4%,4.6%,59.5%,63.8%,44.3%,55.9%,41.7%,64.0%,41.8%
10,Alberto Berasategui [ESP],3,7,30.0%,1,0,1,0.0%,1993,1998,10,0.93,3.4%,3.5%,64.3%,65.6%,45.8%,58.6%,38.7%,55.7%,30.4%
8,Carlos Costa [ESP],3,5,37.5%,1,0,1,0.0%,1990,1998,4,1.08,1.8%,2.8%,66.9%,62.1%,47.9%,57.4%,45.9%,56.3%,47.1%
7,Karol Kucera [SVK],1,6,14.3%,1,0,1,0.0%,1994,2000,5,0.80,0.3%,1.5%,77.1%,52.9%,46.2%,51.3%,38.7%,58.0%,28.1%
7,Alex Corretja [ESP],2,5,28.6%,1,0,1,0.0%,1994,2000,7,0.87,1.7%,2.5%,61.5%,56.5%,40.2%,50.2%,43.2%,47.8%,44.6%
6,Renzo Furlan [ITA],4,2,66.7%,5,4,1,80.0%,1991,1998,2,1.10,3.8%,0.6%,72.4%,62.8%,51.2%,59.6%,44.4%,46.2%,53.3%
6,Tomas Carbonell [ESP],3,3,50.0%,2,1,1,50.0%,1992,1998,5,0.94,3.2%,2.1%,65.3%,58.1%,47.0%,54.2%,43.3%,46.7%,48.8%
6,Marcelo Filippini [URU],5,1,83.3%,1,1,0,100.0%,1993,1997,5,1.12,2.3%,4.0%,65.0%,68.0%,45.5%,60.1%,44.7%,56.7%,39.2%
6,Jordi Arrese [ESP],5,1,83.3%,1,1,0,100.0%,1990,1994,4,1.11,1.5%,5.0%,62.3%,65.3%,45.0%,57.6%,46.9%,57.1%,41.7%
5,Jonas Bjorkman [SWE],2,3,40.0%,1,0,1,0.0%,1994,2001,5,0.93,4.7%,5.2%,62.9%,61.6%,39.3%,53.3%,43.2%,42.9%,45.2%
5,Cedric Pioline [FRA],1,4,20.0%,1,0,1,0.0%,1991,2001,5,0.94,2.3%,3.8%,63.5%,61.0%,50.7%,57.3%,40.2%,50.0%,47.4%
5,Jim Courier [USA],4,1,80.0%,1,1,0,100.0%,1994,1999,5,1.19,4.8%,3.2%,69.6%,70.7%,49.6%,64.3%,42.4%,65.0%,37.9%
5,Bohdan Ulihrach [CZE],0,5,0.0%,3,1,2,33.3%,1995,1998,5,0.83,3.8%,4.4%,64.7%,62.2%,39.0%,54.0%,38.1%,44.4%,37.5%
5,Marc Rosset [SUI],3,2,60.0%,2,1,1,50.0%,1989,1998,3,1.56,4.1%,2.6%,79.3%,73.2%,65.0%,71.5%,44.3%,78.6%,52.4%
