Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2001,7,6,1,85.7%,13-6,68.4%,95-83,53.4%,1-0,100.0%,0,,,,,,,,,,,,W (Prague)
2000,5,3,2,60.0%,6-6,50.0%,53-50,51.5%,0-1,0.0%,0,,,,,,,,,,,,QF (Bratislava)
1998,5,5,0,100.0%,5-1,83.3%,37-23,61.7%,5-0,100.0%,0,,,,,,,,,,,,W (Merano)
1997,5,4,1,80.0%,7-1,87.5%,46-25,64.8%,1-1,50.0%,0,,,,,,,,,,,,F (Indian Wells)
1996,3,2,1,66.7%,4-2,66.7%,30-25,54.5%,1-0,100.0%,0,,,,,,,,,,,,QF (Hamburg)
1995,6,4,2,66.7%,7-3,70.0%,49-43,53.3%,2-2,50.0%,0,,,,,,,,,,,,SF (Graz)
1994,8,6,2,75.0%,7-5,58.3%,57-53,51.8%,5-1,83.3%,0,,,,,,,,,,,,F (Garmisch)
1993,43,27,16,62.8%,58-34,63.0%,457-378,54.7%,5-5,50.0%,0,,,,,,,,,,,,F (2x)
1992,22,13,9,59.1%,20-20,50.0%,173-175,49.7%,8-2,80.0%,0,,,,,,,,,,,,W (Poznan)
1991,12,2,10,16.7%,8-18,30.8%,100-136,42.4%,0-2,0.0%,0,,,,,,,,,,,,R16 (2x)
1990,31,20,11,64.5%,43-22,66.2%,320-250,56.1%,3-7,30.0%,0,,,,,,,,,,,,W (Bangkok)
1989,11,5,6,45.5%,11-11,50.0%,102-91,52.8%,1-2,33.3%,0,,,,,,,,,,,,QF (2x)
1988,2,1,1,50.0%,3-1,75.0%,18-11,62.1%,0-2,0.0%,0,,,,,,,,,,,,R16 (Sofia)
Career,160,98,62,61.3%,192-130,59.6%,1537-1343,53.4%,32-25,56.1%,0,,,,,,,,,,,,
