Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2016 Gyor $10K R32,W vs Szoke,1.14,4.43,28.7,2.0,5.6%,77.8%,6.7%,93.3%,43.5%,73.9%
2016 Kreuzlingen $50K R32,L vs Witthoeft,0.89,0.60,56.1,2.0,9.7%,61.3%,13.3%,66.7%,32.3%,14.8%
2016 Maui HI $50K R32,L vs Mchale,1.07,0.69,57.0,2.1,3.3%,46.7%,3.8%,50.0%,36.7%,29.6%
2016 Wesley Chapel FL $25K QF,L vs Rogers,0.88,0.73,53.4,2.1,0.0%,57.6%,3.3%,50.0%,39.4%,36.4%
2016 Wesley Chapel FL $25K R16,W vs Melnikova,1.12,1.33,56.7,2.7,0.0%,44.1%,6.3%,56.3%,50.0%,70.4%
2016 Wesley Chapel FL $25K R32,W vs Frenkel,1.07,1.43,52.2,2.3,16.7%,53.3%,6.9%,72.4%,47.1%,53.1%
2015 Tianjin R32,L vs Duan,0.91,0.67,48.3,2.6,3.4%,44.8%,3.4%,51.7%,41.4%,34.6%
2015 Tianjin Q3,W vs Kuwata,0.96,1.22,62.3,2.2,4.2%,58.3%,11.4%,65.9%,48.0%,49.0%
2015 Tianjin Q2,W vs Zhang,1.00,1.70,48.0,3.0,13.0%,73.9%,9.5%,66.7%,43.3%,57.1%
2015 Tianjin Q1,W vs Skamlova,0.95,1.25,49.0,4.6,2.6%,59.0%,12.1%,57.6%,52.2%,57.1%
2015 Seoul Q1,L vs Miyamura,0.84,0.57,38.6,2.1,6.7%,60.0%,0.0%,50.0%,28.6%,32.0%
2015 Prague $75K QF,L vs Torro Flor,0.94,0.76,53.3,3.6,2.9%,37.1%,0.0%,55.9%,48.6%,37.1%
2015 Prague $75K R16,W vs Pous Tio,0.93,1.34,51.1,2.4,2.4%,69.0%,2.5%,57.5%,53.8%,51.4%
2015 Prague $75K R32,W vs Kostova,1.18,1.45,48.2,2.1,10.8%,56.8%,0.0%,60.6%,60.0%,40.7%
2015 Sobota Rokietnica $75K QF,L vs Borecka,0.83,0.76,49.5,33.5,6.3%,64.6%,2.3%,40.9%,55.6%,29.0%
2015 Sobota Rokietnica $75K R16,W vs Vogt,1.24,1.25,46.5,2.6,2.4%,57.1%,7.7%,46.2%,45.1%,52.1%
2015 Bucharest Q1,L vs Ozaki,0.88,0.66,49.5,3.5,0.0%,41.9%,0.0%,34.6%,35.5%,57.1%
2016 (6 matches),,1.02,1.07,52.0,2.2,5.7%,55.1%,6.8%,62.3%,41.5%,45.6%
2015 (11 matches),,0.98,1.02,50.1,2.9,4.7%,56.9%,4.6%,53.4%,47.2%,46.3%
Career (17 matches),,0.99,1.03,50.7,2.6,5.0%,56.4%,5.2%,56.1%,45.4%,46.1%
