Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Doha QF,L vs Alcaraz,4.1,4.3,4.0,54.0%,32.7%,52.0%,46.7%,52.7%,6.0%,6.0,4.1,1.0,0.7
2025 Canada F,L vs Shelton,4.4,5.6,3.3,43.8%,47.1%,55.0%,72.0%,62.7%,14.5%,25.5,12.6,-5.0,-4.3
2025 Canada SF,W vs Zverev,4.9,5.0,4.9,46.8%,62.8%,51.7%,46.2%,56.9%,12.6%,11.5,5.3,3.0,1.9
2025 Canada R16,W vs Ruud,3.9,3.5,4.3,49.4%,58.3%,64.3%,90.9%,51.0%,9.7%,8.5,8.9,7.0,7.6
2025 Wimbledon QF,L vs Fritz,4.0,4.3,3.6,43.1%,48.6%,54.5%,57.9%,49.2%,17.1%,5.0,3.4,3.0,2.1
2025 Roland Garros R32,L vs Paul,4.3,4.3,4.2,49.7%,48.7%,44.1%,66.7%,54.9%,15.1%,20.5,7.3,2.0,0.9
2025 Monte Carlo R64,L vs Medvedev,6.3,7.2,5.3,50.0%,42.3%,65.0%,40.8%,54.3%,12.4%,6.0,2.1,3.0,1.3
2025 Australian Open R32,L vs Michelsen,4.0,3.9,4.1,50.9%,38.2%,39.1%,46.7%,53.3%,11.8%,2.5,1.9,0.0,0.0
2025 Australian Open R128,W vs Mannarino,4.6,4.0,5.1,54.8%,61.5%,52.0%,73.7%,45.2%,10.0%,14.0,8.4,-3.0,-1.6
2024 Paris SF,L vs Humbert,3.6,3.9,3.4,52.5%,41.3%,35.3%,30.8%,45.8%,23.1%,-6.5,-5.9,2.0,1.7
2024 Paris R16,W vs Popyrin,3.7,3.3,4.1,52.7%,53.8%,46.2%,66.7%,61.4%,14.8%,20.5,17.5,8.0,10.7
2024 Vienna F,L vs Draper,4.4,4.1,4.7,46.4%,33.3%,46.7%,58.8%,64.1%,21.5%,5.5,4.6,1.5,2.4
2024 Almaty F,W vs Diallo,4.3,4.2,4.4,49.1%,59.1%,63.2%,52.4%,44.3%,11.5%,5.0,4.2,12.0,7.2
2024 Beijing QF,L vs Alcaraz,4.2,4.3,3.9,54.8%,29.7%,42.9%,20.0%,49.5%,12.7%,3.0,3.3,-10.0,-10.5
2024 US Open R128,L vs Evans,4.1,3.9,4.3,46.9%,54.7%,50.0%,43.2%,47.3%,17.3%,9.5,3.2,6.0,2.1
2024 Cincinnati R64,W vs Cerundolo,4.2,3.8,4.6,55.4%,71.4%,87.5%,54.5%,55.2%,18.2%,6.0,8.7,7.0,11.1
2024 Rome R16,L vs Tabilo,4.6,5.5,3.4,44.3%,50.0%,55.6%,57.1%,58.8%,15.4%,3.0,1.7,4.0,3.5
2024 Madrid R16,L vs Sinner,3.6,4.0,3.2,47.1%,51.3%,56.3%,20.0%,49.6%,15.5%,12.0,12.9,4.0,4.1
2024 Monte Carlo QF,L vs Tsitsipas,4.2,4.4,4.0,40.0%,38.5%,46.2%,71.4%,58.0%,4.1%,3.0,3.3,-2.0,-2.9
2024 Miami R16,L vs Zverev,4.6,5.3,4.0,38.6%,38.9%,35.7%,30.0%,48.4%,11.0%,-2.0,-3.4,-4.0,-5.5
Career (112 matches),,4.2,4.3,4.1,50.9%,48.0%,49.6%,50.6%,50.8%,11.6%,6.3,4.8,0.9,0.7
