Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,14,7,7,50.0%,20-21,48.8%,217-200,52.0%,1-8,11.1%,14,88.3%,17.2%,10.6%,2.1%,65.4%,76.4%,53.8%,68.6%,33.4%,51.2%,1.07,QF (Doha)
2025,55,32,23,58.2%,89-65,57.8%,822-736,52.8%,15-14,51.7%,55,82.3%,22.8%,8.1%,2.7%,62.9%,74.0%,52.3%,66.0%,37.6%,51.4%,1.10,F (Canada Masters)
2024,60,37,23,61.7%,90-62,59.2%,820-743,52.5%,20-13,60.6%,60,83.0%,21.8%,9.6%,2.2%,64.3%,74.5%,52.0%,66.5%,36.6%,51.2%,1.09,W (2x)
2023,52,34,18,65.4%,83-51,61.9%,699-599,53.9%,12-7,63.2%,52,84.0%,23.5%,9.0%,2.5%,63.6%,73.9%,53.3%,66.4%,38.5%,52.1%,1.14,W (Zhuhai)
2022,62,37,25,59.7%,88-76,53.7%,834-802,51.0%,13-16,44.8%,61,82.0%,20.1%,9.3%,3.0%,64.1%,73.1%,51.1%,65.2%,36.1%,50.7%,1.04,F (Adelaide 1)
2021,59,35,24,59.3%,95-66,59.0%,832-759,52.3%,18-12,60.0%,53,82.5%,20.9%,8.5%,2.9%,62.8%,72.2%,52.3%,64.8%,37.0%,50.9%,1.05,F (Tokyo Olympics)
2020,35,20,15,57.1%,58-44,56.9%,519-484,51.7%,12-8,60.0%,35,80.8%,23.0%,7.6%,3.0%,64.1%,72.3%,50.9%,64.7%,37.8%,51.1%,1.07,SF (Atp Cup)
2019,58,30,28,51.7%,79-78,50.3%,803-797,50.2%,14-20,41.2%,58,82.3%,19.1%,8.9%,3.6%,62.5%,72.8%,52.5%,65.2%,36.1%,50.2%,1.04,SF (2x)
2018,67,44,23,65.7%,108-63,63.2%,945-795,54.3%,20-23,46.5%,67,86.5%,22.6%,12.5%,2.8%,64.5%,76.5%,52.3%,67.9%,37.3%,52.4%,1.16,W (3x)
2017,57,26,31,45.6%,69-80,46.3%,743-756,49.6%,17-20,45.9%,57,79.8%,19.7%,9.6%,4.2%,57.4%,73.5%,50.2%,63.6%,36.0%,49.8%,0.99,SF (Halle)
2016,22,13,9,59.1%,33-25,56.9%,305-282,52.0%,5-8,38.5%,22,82.5%,22.2%,9.9%,3.7%,57.2%,74.2%,52.5%,64.9%,37.0%,51.0%,1.05,W (Chengdu)
2015,1,0,1,0.0%,0-3,0.0%,8-18,30.8%,0-0,-,0,,,,,,,,,,,,
2014,3,0,3,0.0%,2-7,22.2%,28-54,34.1%,2-0,100.0%,2,53.8%,7.7%,4.9%,3.8%,58.7%,60.2%,42.1%,52.7%,31.5%,42.6%,0.67,
2013,6,4,2,66.7%,9-5,64.3%,72-65,52.6%,2-0,100.0%,5,75.9%,18.9%,9.5%,3.7%,62.2%,69.4%,50.4%,62.2%,35.6%,49.5%,0.94,QF (Moscow)
Career,551,319,232,57.9%,823-646,56.0%,7647-7090,51.9%,151-149,50.3%,541,82.7%,21.3%,9.4%,3.0%,62.7%,73.7%,51.9%,65.6%,36.8%,51.0%,1.07,
