Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Doha QF,L vs Alcaraz,13% (2/15),0% (0/2),0/2,44% (7/16),57% (4/7),0/0,0/0,3/4,0/0,0/1
2025 Canada F,L vs Shelton,12% (2/17),50% (1/2),0/2,24% (4/17),50% (2/4),1/1,0/1,1/1,0/0,0/0
2025 Canada SF,W vs Zverev,20% (3/15),33% (1/3),0/0,13% (2/16),50% (1/2),1/1,1/1,2/3,0/0,2/2
2025 Canada R16,W vs Ruud,55% (6/11),50% (3/6),0/1,18% (2/11),50% (1/2),3/3,2/2,1/1,1/1,0/0
2025 Wimbledon QF,L vs Fritz,16% (3/19),100% (3/3),0/3,26% (5/19),40% (2/5),3/3,1/1,3/3,0/0,2/2
2025 Roland Garros R32,L vs Paul,33% (8/24),75% (6/8),4/6,29% (7/24),14% (1/7),5/6,2/2,3/3,0/0,1/1
2025 Monte Carlo R64,L vs Medvedev,50% (8/16),100% (8/8),5/7,63% (10/16),10% (1/10),5/8,1/1,2/4,0/0,0/1
2025 Australian Open R32,L vs Michelsen,20% (3/15),33% (1/3),0/3,29% (4/14),0% (0/4),1/1,0/0,0/1,0/0,0/1
2025 Australian Open R128,W vs Mannarino,60% (9/15),67% (6/9),1/3,20% (3/15),0% (0/3),3/5,1/1,2/2,0/0,0/0
2024 Paris SF,L vs Humbert,27% (4/15),50% (2/4),0/4,44% (7/16),29% (2/7),0/2,0/1,2/3,0/0,0/1
2024 Paris R16,W vs Popyrin,45% (5/11),60% (3/5),1/2,18% (2/11),0% (0/2),2/3,1/1,0/0,1/1,0/0
2024 Vienna F,L vs Draper,27% (3/11),67% (2/3),0/4,45% (5/11),20% (1/5),2/2,0/0,1/1,0/0,0/0
2024 Almaty F,W vs Diallo,53% (8/15),75% (6/8),1/2,21% (3/14),0% (0/3),4/5,1/2,1/2,0/1,0/0
2024 Beijing QF,L vs Alcaraz,20% (2/10),50% (1/2),1/4,60% (6/10),33% (2/6),1/1,0/0,0/0,0/0,0/0
2024 US Open R128,L vs Evans,46% (13/28),62% (8/13),2/7,36% (10/28),20% (2/10),5/7,1/2,1/2,0/0,0/1
2024 Cincinnati R64,W vs Cerundolo,63% (5/8),100% (5/5),0/0,29% (2/7),100% (2/2),4/4,1/1,0/0,0/0,0/0
2024 Rome R16,L vs Tabilo,17% (2/12),100% (2/2),0/2,33% (4/12),50% (2/4),1/2,0/0,2/2,0/0,0/0
2024 Madrid R16,L vs Sinner,27% (4/15),25% (1/4),0/2,20% (3/15),0% (0/3),1/1,1/1,2/3,0/0,0/1
2024 Monte Carlo QF,L vs Tsitsipas,22% (2/9),50% (1/2),1/4,56% (5/9),20% (1/5),0/1,0/0,1/1,0/0,0/0
2024 Miami R16,L vs Zverev,0% (0/9),- (0/0),0/3,38% (3/8),0% (0/3),0/0,0/0,1/1,0/0,1/1
2026 (1 matches),,13.3%,0.0%,0.0%,43.8%,57.1%,-,-,75.0%,-,0.0%
2025 (8 matches),,31.8%,69.0%,40.0%,28.0%,21.6%,78.6%,88.9%,77.8%,100.0%,71.4%
2024 (16 matches),,34.4%,58.3%,15.9%,34.1%,29.6%,76.3%,72.7%,73.9%,75.0%,28.6%
2023 (18 matches),,25.1%,71.7%,17.6%,25.0%,36.7%,92.9%,90.9%,87.5%,100.0%,100.0%
2022 (13 matches),,28.9%,63.5%,11.1%,28.7%,35.3%,88.9%,90.9%,71.4%,83.3%,85.7%
Career (353 matches),,32.3%,66.5%,23.2%,28.4%,35.6%,83.4%,81.0%,78.9%,79.3%,71.8%
