Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,13,7,6,53.8%,16-14,53.3%,140-134,51.1%,3-0,100.0%,0,,,,,,,,,,,,QF (2x)
2023,12,5,7,41.7%,11-14,44.0%,105-114,47.9%,1-0,100.0%,3,65.4%,7.1%,0.0%,4.5%,76.5%,60.6%,47.6%,57.5%,37.1%,46.7%,0.87,
2022,30,11,19,36.7%,25-40,38.5%,266-334,44.3%,2-1,66.7%,3,37.9%,37.9%,0.0%,4.5%,72.7%,48.6%,35.2%,44.9%,45.9%,45.4%,0.83,SF (W25 Salinas)
2021,28,13,15,46.4%,30-34,46.9%,282-300,48.5%,5-4,55.6%,2,61.1%,42.1%,0.0%,0.0%,78.2%,57.0%,42.3%,53.8%,46.0%,50.0%,1.00,F (W25 Rio do Sul)
2020,18,10,8,55.6%,23-19,54.8%,204-195,51.1%,1-3,25.0%,2,58.8%,50.0%,0.0%,0.0%,76.0%,50.0%,55.2%,51.2%,49.2%,50.2%,1.01,W (W25 Vero Beach FL)
2019,49,28,21,57.1%,62-54,53.4%,527-516,50.5%,2-2,50.0%,0,,,,,,,,,,,,W (W25 Rome)
2018,15,5,10,33.3%,15-18,45.5%,156-164,48.8%,2-2,50.0%,1,40.0%,57.1%,2.1%,5.3%,68.1%,51.6%,33.3%,45.7%,53.4%,49.5%,0.98,QF (Cagnes Sur Mer $100K)
2017,43,27,16,62.8%,60-40,60.0%,498-409,54.9%,7-6,53.8%,1,37.5%,22.2%,0.0%,4.1%,59.2%,48.3%,50.0%,49.0%,36.4%,42.3%,0.71,W (2x)
2016,59,37,22,62.7%,83-48,63.4%,638-515,55.3%,6-3,66.7%,0,,,,,,,,,,,,W (Campos Do Jordao $25K)
2015,44,38,6,86.4%,78-18,81.3%,534-290,64.8%,5-1,83.3%,0,,,,,,,,,,,,W (6x)
2014,18,5,13,27.8%,14-28,33.3%,173-217,44.4%,2-1,66.7%,0,,,,,,,,,,,,R16 (5x)
2013,46,25,21,54.3%,56-51,52.3%,484-471,50.7%,4-3,57.1%,0,,,,,,,,,,,,F (Perigueux 25K)
2012,52,40,12,76.9%,86-33,72.3%,633-452,58.3%,7-3,70.0%,0,,,,,,,,,,,,W (4x)
2011,33,17,16,51.5%,33-36,47.8%,295-326,47.5%,8-3,72.7%,0,,,,,,,,,,,,W (Cordoba 10K)
2010,35,20,15,57.1%,42-38,52.5%,375-354,51.4%,3-3,50.0%,0,,,,,,,,,,,,F (La Paz 10K)
2009,12,5,7,41.7%,13-15,46.4%,126-130,49.2%,0-1,0.0%,0,,,,,,,,,,,,QF (Asuncion 10K)
2007,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Santiago 10K)
Career,508,293,215,57.7%,647-502,56.3%,5442-4933,52.5%,58-36,61.7%,12,51.3%,34.2%,0.3%,3.2%,73.6%,53.5%,42.8%,50.7%,44.4%,47.5%,0.90,
