Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,17,6,11,35.3%,14-25,35.9%,184-211,46.6%,3-3,50.0%,16,66.1%,28.4%,5.3%,8.3%,56.7%,65.2%,46.4%,57.0%,40.7%,48.9%,0.95
Clay,11,7,4,63.6%,16-10,61.5%,127-105,54.7%,1-0,100.0%,11,72.4%,36.5%,6.9%,7.3%,55.8%,68.1%,49.0%,59.6%,45.4%,52.6%,1.13
Grass,4,2,2,50.0%,5-4,55.6%,38-38,50.0%,0-0,-,4,67.5%,30.6%,6.8%,7.3%,58.4%,68.0%,48.4%,59.8%,40.9%,50.1%,1.02
Grand Slams,10,5,5,50.0%,12-11,52.2%,111-108,50.7%,3-0,100.0%,10,71.2%,28.6%,6.1%,8.1%,57.1%,68.5%,49.2%,60.2%,41.5%,50.7%,1.04
Premiers,6,2,4,33.3%,5-8,38.5%,57-63,47.5%,0-1,0.0%,6,65.0%,30.5%,6.0%,9.5%,56.3%,67.6%,42.3%,56.5%,40.5%,48.9%,0.93
Internationals,4,2,2,50.0%,5-6,45.5%,44-47,48.4%,0-0,-,4,65.2%,31.1%,8.9%,8.2%,54.6%,65.4%,46.2%,56.7%,42.6%,49.7%,0.98
Semi-finals,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,44.4%,22.2%,6.5%,6.5%,60.9%,50.0%,50.0%,50.0%,40.9%,44.6%,0.82
Quarter-finals,1,0,1,0.0%,1-2,33.3%,9-13,40.9%,0-0,-,1,54.5%,27.3%,2.5%,8.6%,49.4%,65.0%,41.5%,53.1%,38.3%,46.8%,0.82
vs Righties,29,14,15,48.3%,32-35,47.8%,313-322,49.3%,4-2,66.7%,28,67.5%,31.6%,6.0%,8.0%,56.1%,66.2%,47.7%,58.0%,42.4%,50.3%,1.01
vs Lefties,3,1,2,33.3%,3-4,42.9%,36-32,52.9%,0-1,0.0%,3,76.5%,30.3%,6.4%,6.9%,60.6%,68.9%,45.3%,59.6%,41.7%,50.7%,1.03
vs Top 10,5,1,4,20.0%,4-8,33.3%,52-61,46.0%,0-1,0.0%,5,58.9%,33.9%,3.4%,8.1%,56.0%,60.9%,43.8%,53.4%,43.0%,48.5%,0.92
