Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
10,Iga Swiatek [POL],2,8,20.0%,0,0,0,-,2021,2025,10,0.82,6.2%,7.1%,57.0%,61.9%,35.5%,50.6%,40.7%,46.4%,44.8%
7,Aryna Sabalenka [BLR],0,7,0.0%,0,0,0,-,2018,2025,7,0.76,4.0%,6.5%,52.9%,58.5%,42.4%,51.0%,37.4%,52.0%,40.5%
7,Caroline Dolehide [USA],5,2,71.4%,1,1,0,100.0%,2016,2024,4,1.34,3.6%,9.0%,56.1%,72.4%,53.3%,64.0%,48.1%,74.2%,38.6%
7,Elise Mertens [BEL],4,3,57.1%,2,1,1,50.0%,2018,2024,7,1.03,3.3%,7.5%,55.9%,64.9%,45.2%,56.2%,44.9%,47.4%,40.3%
7,Sachia Vickery [USA],3,4,42.9%,3,0,3,0.0%,2016,2023,3,0.91,5.5%,3.5%,67.5%,62.2%,33.8%,53.0%,42.6%,50.0%,50.0%
5,Sofia Kenin [USA],4,1,80.0%,1,1,0,100.0%,2017,2025,3,1.08,7.5%,9.0%,58.5%,70.1%,44.6%,59.5%,43.6%,50.0%,37.9%
5,Jessica Pegula [USA],0,5,0.0%,1,0,1,0.0%,2016,2025,4,0.82,5.4%,7.0%,53.0%,62.3%,43.2%,53.3%,38.3%,52.5%,34.5%
5,Ons Jabeur [TUN],3,2,60.0%,1,0,1,0.0%,2020,2025,5,0.95,2.7%,8.4%,61.1%,64.6%,45.1%,57.0%,41.0%,59.6%,54.8%
5,Anhelina Kalinina [UKR],2,3,40.0%,2,1,1,50.0%,2017,2024,4,1.02,4.5%,4.9%,52.3%,61.4%,44.8%,53.5%,47.4%,41.7%,43.6%
5,Caroline Garcia [FRA],5,0,100.0%,1,1,0,100.0%,2019,2024,5,1.53,7.6%,8.0%,55.7%,81.6%,52.1%,68.6%,48.0%,62.5%,65.6%
5,Elena Rybakina [KAZ],2,3,40.0%,2,2,0,100.0%,2021,2024,5,0.82,4.0%,5.4%,59.8%,68.6%,48.7%,60.6%,32.1%,69.8%,45.8%
5,Naomi Osaka [JPN],2,3,40.0%,1,1,0,100.0%,2018,2024,5,0.78,4.1%,9.5%,51.2%,65.6%,41.7%,53.9%,36.0%,56.4%,69.2%
5,Ashleigh Barty [AUS],1,4,20.0%,2,0,2,0.0%,2019,2022,5,0.86,3.8%,3.5%,64.6%,62.7%,52.7%,59.2%,35.2%,41.4%,50.0%
5,Jamie Loeb [USA],3,2,60.0%,0,0,0,-,2011,2018,2,1.19,1.1%,5.3%,69.1%,64.6%,44.8%,58.5%,49.5%,30.0%,60.0%
4,Taylor Townsend [USA],1,3,25.0%,2,0,2,0.0%,2016,2025,2,0.92,5.5%,4.3%,70.7%,61.2%,47.9%,57.3%,39.3%,46.7%,46.7%
