Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),120,680,35,1844,47,1772,17,1809,43,1680,,,,
2025,64,996,38,1844,47,1772,16,1809,46,1680,512,140
2024,11,3178,31,1856,36,1798,11,1853,36,1693,519,119
2023,52,1088,22,1904,16,1875,36,1757,42,1666,,
2022,14,2287,14,1947,10,1927,23,1802,37,1690,,
2021,29,2036,14,1992,13,1942,16,1854,25,1734,,
2020,45,1475,38,1817,37,1782,33,1743,,,96,941
2019,29,1566,62,1795,65,1744,67,1684,71,1632,102,820
2018,36,1319,73,1759,69,1723,81,1651,95,1558,381,141
2017,177,325,,,,,,,,,532,79
2016,259,180,,,,,,,,,1003,15
2014,915,11,,,,,,,,,,
2011,614,42,,,,,,,,,,
