Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Toronto R64,L vs Gauff,0.0%,-,9.8%,56.5%,10.3%,20.8%,0.0%,17.9%,20.0%,0.3%,0.0%,88,85
2025 Wimbledon R32,L vs Swiatek,0.0%,-,5.8%,83.3%,6.1%,20.0%,0.0%,10.3%,20.0%,0.8%,0.0%,96,121
2025 Australian Open R32,L vs Keys,0.0%,-,6.7%,87.5%,13.6%,37.5%,0.0%,23.3%,50.0%,0.0%,-,40,60
2024 Guadalajara R16,L vs Gadecki,0.0%,-,5.1%,83.3%,24.2%,0.0%,0.0%,26.5%,66.7%,3.8%,50.0%,269,233
2024 US Open R128,L vs Dolehide,0.0%,-,13.7%,62.1%,23.7%,26.9%,0.0%,22.8%,50.0%,0.4%,100.0%,271,199
2024 Olympics QF,L vs Swiatek,0.0%,-,8.7%,58.3%,17.1%,25.0%,0.0%,16.7%,25.0%,0.0%,-,66,68
2024 Wimbledon R16,L vs Krejcikova,0.0%,-,8.1%,63.6%,10.9%,12.5%,0.0%,12.9%,36.4%,0.6%,0.0%,76,87
2024 Roland Garros R64,L vs Danilovic,0.0%,-,10.8%,82.6%,25.5%,44.4%,12.5%,17.6%,23.1%,1.0%,33.3%,49,45
2024 Strasbourg F,L vs Keys,0.0%,-,9.5%,70.0%,10.4%,15.4%,0.0%,10.5%,40.0%,0.8%,0.0%,13,25
2024 Strasbourg R16,W vs Siniakova,0.0%,-,8.9%,75.0%,21.2%,18.8%,100.0%,21.9%,40.0%,5.4%,14.3%,54,44
2024 Rome SF,L vs Sabalenka,0.0%,-,8.3%,80.0%,21.1%,40.0%,0.0%,14.3%,28.6%,0.9%,0.0%,60,45
2024 Rome QF,W vs Azarenka,0.0%,-,3.8%,80.0%,33.3%,46.7%,0.0%,15.3%,35.3%,0.0%,-,83,118
2024 Rome R64,W vs Blinkova,0.0%,-,7.5%,80.0%,20.0%,22.2%,0.0%,20.8%,33.3%,1.3%,0.0%,146,116
2024 Madrid R16,L vs Sabalenka,0.0%,-,5.4%,50.0%,30.6%,17.4%,0.0%,14.0%,23.5%,0.5%,0.0%,108,98
2024 Charleston F,W vs Kasatkina,0.0%,-,11.4%,84.6%,32.7%,40.0%,100.0%,25.0%,26.9%,2.2%,25.0%,216,199
2024 Charleston SF,W vs Sakkari,0.0%,-,5.4%,66.7%,7.0%,0.0%,0.0%,14.3%,35.3%,0.6%,0.0%,88,149
2024 Charleston R32,W vs Jabeur,0.0%,-,12.5%,54.5%,14.4%,22.2%,50.0%,20.0%,28.6%,0.4%,0.0%,100,112
2024 Miami F,W vs Rybakina,0.0%,-,5.1%,62.5%,18.8%,26.7%,0.0%,15.2%,27.3%,0.5%,0.0%,44,61
2024 Miami SF,W vs Alexandrova,0.0%,-,4.0%,75.0%,36.8%,50.0%,0.0%,21.2%,37.5%,1.8%,50.0%,145,139
2024 Miami QF,W vs Garcia,0.0%,-,9.8%,100.0%,15.8%,0.0%,0.0%,37.5%,40.0%,0.8%,0.0%,109,99
Last 52 Weeks (2 matches),,0.0%,-,8.6%,62.1%,9.0%,20.5%,0.0%,15.7%,20.0%,0.5%,0.0%,91,96
Career (77 matches),,0.0%,-,6.8%,69.2%,18.2%,23.9%,20.0%,16.1%,29.1%,1.1%,30.4%,90,84
