Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,29,15,14,51.7%,34-33,50.7%,321-315,50.5%,4-3,57.1%,29,68.9%,31.8%,6.1%,7.6%,56.6%,66.2%,48.2%,58.4%,42.4%,50.4%,1.02,SF (Strasbourg)
2024,55,38,17,69.1%,82-41,66.7%,638-493,56.4%,7-1,87.5%,54,72.8%,39.6%,5.3%,6.6%,57.9%,70.0%,46.4%,60.0%,45.1%,52.8%,1.13,W (2x)
2023,38,20,18,52.6%,49-40,55.1%,433-404,51.7%,6-7,46.2%,38,71.7%,31.6%,4.8%,6.4%,58.8%,68.0%,46.7%,59.2%,41.5%,50.5%,1.02,SF (2x)
2022,33,21,12,63.6%,48-26,64.9%,384-331,53.7%,7-3,70.0%,31,70.0%,37.8%,5.3%,8.5%,54.0%,69.4%,47.3%,59.3%,44.8%,52.1%,1.10,F (Australian Open)
2021,55,40,15,72.7%,84-35,70.6%,634-461,57.9%,8-5,61.5%,55,74.1%,40.3%,5.6%,5.9%,54.3%,69.9%,48.7%,60.2%,45.6%,53.0%,1.14,W (2x)
2020,16,10,6,62.5%,24-16,60.0%,192-158,54.9%,0-1,0.0%,16,73.9%,36.4%,5.0%,5.0%,59.3%,69.4%,45.9%,59.8%,43.4%,51.6%,1.08,SF (Adelaide)
2019,37,19,18,51.4%,44-40,52.4%,388-391,49.8%,7-4,63.6%,37,65.7%,32.5%,4.5%,4.4%,58.9%,63.2%,47.7%,56.8%,42.0%,49.6%,0.97,SF (Australian Open)
2018,34,17,17,50.0%,36-43,45.6%,337-364,48.1%,2-3,40.0%,33,60.6%,35.1%,3.3%,4.7%,57.7%,60.5%,46.7%,54.7%,43.1%,48.9%,0.95,SF (2x)
2017,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,1,14.3%,14.3%,2.1%,2.1%,56.3%,37.0%,33.3%,35.4%,40.0%,37.6%,0.62,R128 (Indian Wells)
2016,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,0.0%,25.0%,0.0%,6.4%,55.3%,26.9%,42.9%,34.0%,36.6%,35.2%,0.55,R128 (US Open)
2014,1,0,1,0.0%,1-2,33.3%,10-18,35.7%,1-0,100.0%,1,-,-,2.4%,0.0%,59.0%,63.3%,52.9%,59.0%,32.3%,44.9%,0.79,R128 (US Open)
Career,300,180,120,60.0%,402-280,58.9%,3342-2959,53.0%,42-27,60.9%,296,69.7%,36.0%,5.0%,6.1%,57.0%,67.1%,47.3%,58.6%,43.6%,51.2%,1.05,
