Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Australian Open R128,L vs Nishikori,2.1%,66.7%,4.2%,61.5%,20.9%,45.8%,21.1%,11.5%,0.0%,2.0%,25.0%,4,37
2024 United Cup RR,L vs Zverev,0.0%,-,1.9%,0.0%,19.6%,20.0%,25.0%,10.0%,0.0%,2.4%,66.7%,23,-14
2024 Davis Cup World Group RR,L vs Griekspoor,0.0%,-,13.6%,70.6%,20.4%,30.8%,0.0%,15.6%,33.3%,0.7%,0.0%,-10,-3
2024 Roland Garros Q2,W vs Royer,0.0%,-,3.4%,60.0%,22.0%,36.4%,6.7%,4.9%,14.3%,1.3%,0.0%,-17,14
2024 Roland Garros Q1,W vs Dellien Velasco,0.0%,-,8.8%,60.0%,18.3%,23.5%,5.3%,9.5%,0.0%,1.4%,66.7%,21,25
2024 Madrid R128,W vs Lajovic,0.0%,-,5.0%,40.0%,14.7%,19.0%,0.0%,4.5%,0.0%,1.4%,100.0%,6,-20
2023 Rio de Janeiro R32,W vs Thiem,1.1%,0.0%,9.4%,58.8%,9.9%,8.0%,5.6%,5.0%,25.0%,1.2%,50.0%,-67,-49
2022 Vienna R32,L vs Dimitrov,7.0%,100.0%,3.9%,75.0%,10.9%,16.7%,0.0%,0.0%,0.0%,1.4%,50.0%,-75,-76
2022 Santiago QF,L vs Baez,0.0%,-,4.8%,70.0%,13.3%,10.4%,20.0%,8.0%,14.3%,1.2%,50.0%,-22,6
2020 Forli CH F,L vs Musetti,1.2%,0.0%,9.2%,73.3%,11.7%,10.3%,13.6%,4.5%,0.0%,1.1%,33.3%,-3,10
2020 Punta del Este CH F,W vs Cecchinato,0.8%,100.0%,11.3%,81.5%,17.3%,40.6%,12.5%,7.1%,0.0%,1.5%,20.0%,22,-17
2019 Santo Domingo CH R32,W vs Estrella,0.0%,-,4.9%,100.0%,14.6%,20.0%,16.7%,3.7%,0.0%,0.0%,-,-63,-23
2019 Wimbledon R128,L vs Nishikori,0.0%,-,4.7%,44.4%,15.6%,8.6%,5.9%,10.3%,0.0%,0.0%,-,-38,-3
2019 Rio de Janeiro R16,L vs Bedene,0.0%,-,6.1%,55.6%,7.6%,15.2%,10.7%,2.5%,0.0%,0.6%,50.0%,-94,-96
2019 Rio de Janeiro R32,W vs Sousa,0.0%,-,6.0%,66.7%,14.8%,16.7%,6.7%,3.9%,0.0%,1.6%,33.3%,-78,-60
2017 Rio de Janeiro QF,L vs Ruud,0.0%,-,8.9%,54.5%,13.4%,14.3%,9.5%,6.8%,16.7%,0.5%,100.0%,27,30
2016 Gstaad QF,L vs Haase,0.0%,-,7.4%,66.7%,11.5%,4.9%,13.3%,3.4%,16.7%,1.6%,66.7%,-5,-18
2016 Lyon CH F,L vs Darcis,1.5%,0.0%,6.6%,55.6%,12.3%,7.7%,4.5%,4.3%,14.3%,1.5%,33.3%,-16,-20
2016 Sao Paulo QF,L vs Cuevas,0.0%,-,7.1%,66.7%,9.4%,13.8%,11.1%,7.1%,22.2%,0.7%,50.0%,31,33
Career (19 matches),,0.7%,60.0%,6.8%,64.9%,14.2%,17.0%,9.8%,6.3%,8.2%,1.2%,42.3%,-19,-10
