Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,16,10,6,62.5%,23-13,63.9%,186-162,53.4%,2-1,66.7%,16,79.9%,26.4%,4.5%,2.2%,63.6%,69.5%,53.9%,63.8%,38.9%,51.6%,1.08,SF (2x)
2025,33,17,16,51.5%,38-37,50.7%,368-389,48.6%,11-4,73.3%,33,77.4%,19.6%,5.4%,3.2%,62.5%,71.6%,50.8%,63.8%,36.5%,49.8%,1.01,F (2x)
2024,26,16,10,61.5%,37-21,63.8%,316-250,55.8%,3-5,37.5%,26,86.3%,26.2%,6.1%,3.3%,62.2%,74.1%,58.6%,68.3%,39.4%,53.1%,1.24,SF (2x)
2023,29,20,9,69.0%,41-27,60.3%,340-287,54.2%,3-3,50.0%,29,80.0%,28.4%,5.8%,4.0%,62.4%,71.8%,51.1%,64.0%,40.5%,51.9%,1.13,W (Campinas)
2022,24,18,6,75.0%,39-21,65.0%,345-294,54.0%,12-8,60.0%,24,86.8%,20.7%,5.8%,2.2%,66.5%,71.2%,54.6%,65.7%,37.3%,51.7%,1.08,W (2x)
2021,26,19,7,73.1%,38-22,63.3%,317-248,56.1%,5-7,41.7%,26,81.7%,31.8%,3.6%,2.6%,68.2%,68.3%,52.9%,63.4%,41.7%,52.6%,1.14,W (Braga)
2020,16,12,4,75.0%,25-11,69.4%,206-165,55.5%,6-4,60.0%,16,88.5%,22.4%,5.5%,3.4%,65.7%,75.2%,53.9%,67.9%,38.9%,53.2%,1.21,W (Punta Del Este)
2019,44,30,14,68.2%,70-35,66.7%,576-499,53.6%,14-10,58.3%,44,82.3%,24.1%,6.2%,2.8%,64.3%,72.8%,52.2%,65.4%,38.1%,51.6%,1.10,W (3x)
2018,37,19,18,51.4%,39-40,49.4%,380-361,51.3%,3-6,33.3%,35,76.3%,27.1%,5.4%,3.1%,62.7%,70.5%,50.4%,63.0%,39.3%,50.8%,1.06,SF (4x)
2017,18,10,8,55.6%,20-21,48.8%,207-210,49.6%,5-5,50.0%,18,76.4%,22.8%,5.1%,3.0%,60.8%,69.4%,48.8%,61.3%,38.5%,50.1%,0.99,SF (2x)
2016,52,37,15,71.2%,83-40,67.5%,664-562,54.2%,19-7,73.1%,51,81.6%,25.0%,5.1%,2.8%,64.0%,70.7%,52.4%,64.1%,39.0%,51.6%,1.09,W (Aix en Provence)
2015,15,6,9,40.0%,16-20,44.4%,165-171,49.1%,1-2,33.3%,14,69.7%,28.7%,4.4%,2.7%,65.0%,65.9%,47.6%,59.5%,40.9%,50.1%,1.01,QF (Guayaquil)
2014,7,1,6,14.3%,4-12,25.0%,65-90,41.9%,1-2,33.3%,7,68.0%,16.9%,2.1%,3.2%,60.9%,64.9%,45.9%,57.4%,35.4%,46.6%,0.83,R16 (Prague II)
2013,22,13,9,59.1%,30-25,54.5%,261-270,49.2%,5-0,100.0%,22,73.3%,24.2%,3.2%,3.0%,65.4%,65.9%,51.1%,60.8%,38.5%,49.7%,0.98,QF (4x)
2012,10,2,8,20.0%,7-16,30.4%,93-121,43.5%,1-2,33.3%,10,64.2%,22.9%,3.9%,2.9%,64.9%,65.0%,43.8%,57.5%,37.1%,47.4%,0.87,R16 (2x)
2011,3,0,3,0.0%,0-6,0.0%,17-36,32.1%,0-0,-,3,51.9%,11.5%,2.3%,5.2%,57.8%,58.0%,39.7%,50.3%,29.9%,40.7%,0.60,R32 (3x)
Career,378,230,148,60.8%,510-367,58.2%,4506-4115,52.3%,91-66,58.0%,374,79.6%,24.7%,5.1%,3.0%,64.0%,70.4%,51.8%,63.7%,38.7%,51.1%,1.07,
