Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Australian Open R128,L vs Nishikori,57,53,1.1,18.4%,17.2%,34,48,0.7,13.0%,18.4%,8.0%,1.9%,1.8,22.0%,12.3%
2025 United Cup RR,L vs Zverev,25,18,1.4,24.0%,17.3%,18,17,1.1,22.2%,21.0%,4.9%,4.9%,2.6,34.6%,13.5%
2024 Davis Cup RR,L vs Griekspoor,29,10,2.9,23.2%,8.0%,20,10,2.0,19.6%,9.8%,13.7%,5.9%,2.5,24.0%,9.6%
2024 US Open R128,L vs Humbert,23,37,0.6,13.3%,21.4%,17,31,0.5,12.1%,22.0%,9.9%,2.1%,1.1,19.7%,18.5%
2024 Wimbledon R128,L vs Popyrin,34,22,1.5,15.4%,10.0%,27,18,1.5,14.5%,9.7%,9.1%,4.3%,2.7,27.6%,10.4%
2024 Roland Garros Q2,W vs Royer,21,24,0.9,14.1%,16.1%,17,19,0.9,13.1%,14.6%,10.0%,2.3%,0.9,14.1%,15.4%
2024 Roland Garros Q1,W vs Dellien Velasco,19,18,1.1,16.8%,15.9%,15,18,0.8,14.2%,17.0%,14.2%,0.0%,0.6,9.7%,15.9%
2024 Madrid Masters R128,W vs Lajovic,26,17,1.5,26.0%,17.0%,23,16,1.4,24.7%,17.2%,10.8%,1.1%,0.9,22.0%,25.0%
2023 Wimbledon R128,L vs Eubanks,33,19,1.7,14.4%,8.3%,23,15,1.5,12.6%,8.2%,4.9%,5.5%,1.5,28.8%,18.8%
2023 Rio De Janeiro R32,W vs Thiem,28,26,1.1,15.5%,14.4%,23,23,1.0,14.2%,14.2%,9.9%,2.5%,0.9,19.3%,22.1%
2022 Vienna R32,L vs Dimitrov,23,15,1.5,22.3%,14.6%,14,15,0.9,16.9%,18.1%,4.8%,1.2%,2.2,35.9%,16.5%
2022 US Open R64,L vs Khachanov,40,43,0.9,17.5%,18.9%,27,42,0.6,13.9%,21.6%,11.3%,0.0%,1.0,19.7%,18.9%
2022 US Open R128,W vs Molcan,24,28,0.9,15.9%,18.5%,16,27,0.6,12.1%,20.5%,9.8%,2.3%,1.0,12.6%,12.6%
2022 Wimbledon R128,L vs Munar,23,31,0.7,13.4%,18.0%,17,29,0.6,10.9%,18.6%,7.1%,2.6%,2.8,21.5%,7.6%
2022 Santiago QF,L vs Baez,25,36,0.7,12.1%,17.4%,16,32,0.5,8.5%,17.0%,5.3%,1.6%,0.7,13.0%,17.9%
2021 US Open R128,L vs Evans,35,30,1.2,14.2%,12.2%,26,26,1.0,11.7%,11.7%,7.2%,4.5%,1.7,18.3%,10.6%
2021 Wimbledon R128,L vs Auger Aliassime,24,40,0.6,13.7%,22.9%,18,38,0.5,11.3%,23.9%,10.1%,0.6%,1.5,17.1%,11.4%
2021 Roland Garros R64,L vs Johnson,40,35,1.1,12.1%,10.6%,40,35,1.1,14.3%,12.5%,,,0.8,12.7%,15.5%
2021 Roland Garros R128,W vs Cerundolo,15,26,0.6,7.7%,13.4%,15,26,0.6,8.3%,14.4%,,,0.6,13.4%,22.2%
2021 Australian Open R64,L vs Rublev,15,33,0.5,7.4%,16.3%,15,33,0.5,8.6%,18.9%,,,0.8,14.3%,18.2%
Career (43 matches),,1114,1233,0.9,13.8%,15.2%,902,1139,0.8,12.7%,16.0%,6.2%,1.9%,1.1,17.7%,16.1%
