Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Australian Open R128,L vs Nishikori,60.7%,38.8%,3.6%,1/4,2.24,17.5%,58.4%,32.2%,1.0%,2.13,28.1%,72.2%,53.8%,11.1%,2.40,2.5%
2024 United Cup RR,L vs Zverev,43.1%,36.4%,0.0%,0/0,2.23,18.2%,37.5%,25.0%,0.0%,2.09,29.4%,62.5%,50.0%,0.0%,2.38,6.3%
2024 Davis Cup World Group RR,L vs Griekspoor,56.9%,30.3%,6.9%,1/3,2.09,25.6%,52.2%,16.7%,4.3%,2.07,40.7%,75.0%,66.7%,16.7%,2.13,0.0%
2024 Roland Garros Q2,W vs Royer,68.8%,40.0%,1.3%,0/1,2.32,5.0%,62.5%,34.3%,1.8%,2.27,4.3%,83.3%,50.0%,0.0%,2.38,5.9%
2024 Roland Garros Q1,W vs Dellien Velasco,74.2%,61.2%,0.0%,0/0,2.34,16.1%,75.0%,61.5%,0.0%,2.30,13.6%,76.9%,60.0%,0.0%,2.44,22.2%
2024 Madrid R128,W vs Lajovic,60.0%,56.7%,0.0%,0/0,-,38.7%,62.5%,60.0%,0.0%,-,47.6%,58.8%,50.0%,0.0%,-,20.0%
2023 Rio de Janeiro R32,W vs Thiem,64.0%,50.9%,1.2%,0/1,2.31,8.8%,56.6%,50.0%,1.9%,2.19,14.0%,80.6%,52.0%,0.0%,2.50,0.0%
2022 Vienna R32,L vs Dimitrov,52.9%,33.3%,7.8%,2/2,-,25.0%,44.1%,33.3%,5.9%,-,42.1%,75.0%,33.3%,12.5%,-,0.0%
2022 Santiago QF,L vs Baez,76.6%,50.0%,5.6%,5/1,-,8.1%,75.6%,47.5%,2.6%,-,14.7%,88.5%,56.5%,15.4%,-,0.0%
2020 Forli CH F,L vs Musetti,70.0%,42.9%,0.0%,0/0,2.27,13.8%,71.0%,43.2%,0.0%,2.22,21.6%,75.0%,41.7%,0.0%,2.36,0.0%
2020 Punta del Este CH F,W vs Cecchinato,64.7%,45.3%,0.9%,1/0,2.04,15.9%,54.3%,36.4%,0.0%,2.04,26.3%,93.9%,58.1%,3.0%,2.04,0.0%
2019 Santo Domingo CH R32,W vs Estrella,83.3%,71.4%,4.8%,1/1,2.50,70.4%,91.3%,85.7%,4.3%,2.69,93.8%,77.8%,50.0%,5.6%,2.25,36.4%
2019 Wimbledon R128,L vs Nishikori,64.4%,36.2%,8.9%,5/3,1.94,14.9%,61.9%,35.9%,6.3%,1.94,24.4%,82.6%,36.8%,17.4%,1.94,0.0%
2019 Rio de Janeiro R16,L vs Bedene,66.2%,49.0%,1.3%,1/0,1.98,3.3%,58.5%,54.2%,2.4%,1.97,5.1%,90.0%,44.4%,0.0%,2.00,0.0%
2019 Rio de Janeiro R32,W vs Sousa,90.2%,67.4%,2.0%,1/0,2.53,5.9%,87.1%,59.3%,3.2%,2.50,10.0%,100.0%,78.9%,0.0%,2.57,0.0%
2017 Rio de Janeiro QF,L vs Ruud,57.1%,28.1%,1.8%,0/1,2.20,15.6%,55.0%,31.8%,2.5%,2.09,21.4%,71.4%,20.0%,0.0%,2.38,5.9%
2016 Gstaad QF,L vs Haase,52.7%,10.3%,1.8%,0/1,2.34,15.6%,34.4%,0.0%,3.1%,2.29,21.2%,81.8%,16.7%,0.0%,2.50,0.0%
2016 Lyon CH F,L vs Darcis,66.7%,41.3%,4.3%,2/1,2.57,48.9%,63.4%,23.1%,2.4%,2.61,73.9%,90.9%,65.0%,9.1%,2.54,25.0%
2016 Sao Paulo QF,L vs Cuevas,61.3%,44.9%,2.5%,0/2,2.24,15.3%,55.6%,40.0%,0.0%,2.22,22.2%,79.2%,52.6%,8.3%,2.26,4.3%
Career (19 matches),,65.1%,44.9%,2.9%,48.8%,2.23,17.9%,61.0%,41.8%,2.0%,2.18,26.1%,81.1%,50.3%,5.3%,2.29,5.1%
