Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1979,1,1,0,100.0%,2-1,66.7%,16-9,64.0%,0-0,-,0,,,,,,,,,,,,W (Madrid International)
1974,6,2,4,33.3%,5-8,38.5%,41-60,40.6%,1-0,100.0%,0,,,,,,,,,,,,SF (Paddington)
1973,9,3,6,33.3%,7-11,38.9%,76-77,49.7%,0-1,0.0%,0,,,,,,,,,,,,QF (Hampstead)
1972,14,8,6,57.1%,18-12,60.0%,147-118,55.5%,0-0,-,0,,,,,,,,,,,,F (Southport England)
1971,33,22,11,66.7%,42-23,64.6%,324-241,57.3%,0-0,-,0,,,,,,,,,,,,W (Birmingham Tally Ho)
1970,24,12,12,50.0%,31-24,56.4%,286-260,52.4%,0-0,-,0,,,,,,,,,,,,F (Cranleigh)
1969,29,19,10,65.5%,42-26,61.8%,346-254,57.7%,0-0,-,0,,,,,,,,,,,,W (2x)
1968,24,17,7,70.8%,36-19,65.5%,283-212,57.2%,0-0,-,0,,,,,,,,,,,,W (Barnes)
1966,37,29,8,78.4%,59-16,78.7%,414-201,67.3%,0-0,-,0,,,,,,,,,,,,W (4x)
1965,19,15,4,78.9%,31-10,75.6%,213-114,65.1%,0-0,-,0,,,,,,,,,,,,W (Henley)
1963,15,9,6,60.0%,20-12,62.5%,170-134,55.9%,0-0,-,0,,,,,,,,,,,,F (Guildford)
1961,22,16,6,72.7%,33-12,73.3%,229-151,60.3%,0-0,-,0,,,,,,,,,,,,W (2x)
1960,57,46,11,80.7%,91-28,76.5%,632-341,65.0%,0-0,-,0,,,,,,,,,,,,W (3x)
1959,38,29,9,76.3%,63-21,75.0%,440-266,62.3%,0-0,-,0,,,,,,,,,,,,W (4x)
1958,66,56,10,84.8%,116-33,77.9%,846-498,62.9%,0-0,-,0,,,,,,,,,,,,W (8x)
1957,71,61,10,85.9%,126-31,80.3%,870-515,62.8%,0-0,-,0,,,,,,,,,,,,W (10x)
1956,91,73,18,80.2%,153-48,76.1%,1093-658,62.4%,0-0,-,0,,,,,,,,,,,,W (6x)
1955,78,60,18,76.9%,125-43,74.4%,925-601,60.6%,0-0,-,0,,,,,,,,,,,,W (9x)
1954,70,55,15,78.6%,114-41,73.5%,835-523,61.5%,0-0,-,0,,,,,,,,,,,,W (11x)
1953,67,49,18,73.1%,106-43,71.1%,804-532,60.2%,0-0,-,0,,,,,,,,,,,,W (7x)
1952,33,16,17,48.5%,33-43,43.4%,352-389,47.5%,0-0,-,0,,,,,,,,,,,,W (3x)
Career,804,598,206,74.4%,1253-505,71.3%,9342-6154,60.3%,1-1,50.0%,0,,,,,,,,,,,,
