Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2022 ITF Tucuman F,L vs Fruhvirtova,6.5,6.9,6.0,35.3%,52.0%,36.8%,27.3%,54.1%,24.2%,-8.0,-5.7,3.0,3.4
Career (1 matches),,6.5,6.9,6.0,35.3%,52.0%,36.8%,27.3%,54.1%,24.2%,-8.0,-5.7,3.0,3.4
