Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 W25 Tucuman F,L vs Fruhvirtova,1.07,0.61,46.9,2.7,0.0%,50.0%,4.2%,37.5%,29.6%,34.8%
2019 W60 Torun R16,L vs Kalinina,0.94,0.60,43.6,2.0,-,42.3%,-,47.8%,41.4%,28.0%
2019 W25 Santa Margherita Di Pula QF,L vs Parrizas Diaz,0.85,0.79,52.3,2.0,0.0%,43.6%,0.0%,39.5%,51.5%,58.1%
2019 W25 Santa Margherita Di Pula R16,W vs Zimmermann,1.23,1.47,40.6,3.9,0.0%,56.3%,0.0%,57.1%,55.9%,46.7%
2019 Fed Cup RR,L vs Cibulkova,0.80,0.27,25.5,2.0,0.0%,41.7%,0.0%,39.1%,26.3%,12.5%
2019 W25 Campinas R32,L vs Paolini,0.97,0.81,66.3,2.5,2.7%,35.1%,2.8%,61.1%,42.4%,45.2%
2019 W25 Curitiba R32,W vs Boskovic,0.97,1.18,69.3,16.5,3.6%,61.8%,0.0%,61.5%,50.0%,42.9%
2019 W25 Sao Paulo R32,L vs Mrdeza,0.98,0.54,38.7,2.0,0.0%,22.2%,0.0%,29.4%,25.0%,57.7%
2019 W25 Surprise AZ R32,L vs Hibi,0.91,0.71,47.9,2.5,0.0%,54.3%,0.0%,41.9%,34.3%,46.9%
2019 Fed Cup RR,W vs Pella,1.18,1.33,59.2,2.5,7.5%,57.5%,0.0%,56.8%,41.9%,55.2%
2019 W25 Plantation FL R16,L vs Eikeri,0.93,0.64,51.4,2.0,0.0%,38.5%,0.0%,23.8%,50.0%,43.3%
2019 W25 Plantation FL R32,W vs Lee,1.12,1.23,61.2,3.0,0.0%,50.0%,0.0%,58.1%,56.4%,44.7%
2019 W25 Daytona Beach FL R16,L vs Benoit,0.89,0.67,47.5,3.1,-,50.0%,-,38.5%,50.0%,32.0%
2019 W25 Daytona Beach FL R32,W vs Chang,1.13,1.22,69.8,3.7,0.0%,54.5%,0.0%,48.8%,43.2%,61.0%
2017 Santiago $25K R16,L vs Gatica,0.94,0.81,57.2,5.2,0.0%,43.5%,0.0%,61.4%,37.2%,45.0%
2017 Santiago $25K R32,W vs Lopez,1.21,1.71,36.5,2.0,0.0%,60.7%,0.0%,68.0%,57.1%,43.8%
2017 Santiago $15K QF,L vs Pivovarova,0.77,0.45,31.8,2.0,0.0%,51.9%,0.0%,45.8%,33.3%,25.0%
2017 Santiago $15K R16,W vs Escauriza,1.01,1.65,46.8,3.2,0.0%,65.4%,0.0%,72.7%,48.3%,53.6%
2017 Santiago $15K R32,W vs Gutierrez Carrasco,1.04,1.53,50.5,2.3,0.0%,55.6%,3.8%,73.1%,59.3%,45.8%
2017 Antalya $15K SF,W vs Nazarkina,1.08,1.60,49.9,2.0,0.0%,75.0%,0.0%,62.5%,41.9%,50.0%
2022 (1 matches),,1.07,0.61,46.9,2.7,0.0%,50.0%,4.2%,37.5%,29.6%,34.8%
2019 (13 matches),,1.00,0.89,54.7,2.6,1.3%,48.9%,0.2%,49.0%,44.9%,45.9%
2017 (44 matches),,1.04,1.12,56.8,2.7,0.2%,54.3%,0.4%,54.2%,49.2%,49.7%
2016 (37 matches),,1.02,1.10,51.4,2.4,0.5%,51.5%,1.0%,54.0%,51.1%,50.6%
2015 (4 matches),,0.95,0.80,45.3,2.2,0.0%,44.7%,0.0%,36.9%,51.6%,47.7%
Career (108 matches),,1.02,1.05,54.2,2.5,0.4%,52.0%,0.6%,52.6%,49.5%,48.8%
