Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,1,Grass,2,1,1,50.0%,0,0,0,-,1971,1971,R16,0,,,,,,,,,,
Roland Garros,1,Clay,1,0,1,0.0%,0,0,0,-,1973,1973,R64,0,,,,,,,,,,
Wimbledon,11,Grass,28,17,11,60.7%,0,0,0,-,1967,1977,QF,0,,,,,,,,,,
US Open,10,Clay,17,7,10,41.2%,0,0,0,-,1966,1975,R16,0,,,,,,,,,,
Wightman Cup,2,Grass,3,2,1,66.7%,0,0,0,-,1972,1973,W,0,,,,,,,,,,
Fed Cup,2,,6,3,3,50.0%,0,0,0,-,1970,1973,,0,,,,,,,,,,
Surbiton,11,Grass,38,27,11,71.1%,0,0,0,-,1967,1979,F,0,,,,,,,,,,
Beckenham,8,Grass,24,17,7,70.8%,1,1,0,100.0%,1967,1976,W,0,,,,,,,,,,
Manchester,7,Grass,27,22,5,81.5%,0,0,0,-,1968,1974,W,0,,,,,,,,,,
Guildford,7,Clay,24,17,7,70.8%,0,0,0,-,1969,1975,F,0,,,,,,,,,,
Bournemouth,7,Clay,13,6,7,46.2%,0,0,0,-,1969,1975,QF,0,,,,,,,,,,
South Orange,6,Grass,13,7,6,53.8%,4,1,3,25.0%,1966,1972,F,0,,,,,,,,,,
