Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Wimbledon R128,L vs Keys,0.90,0.60,42.3,2.7,-,50.0%,-,50.0%,50.0%,15.4%
2019 Roland Garros R128,L vs Sevastova,0.94,0.70,48.7,2.1,0.0%,50.0%,0.0%,36.7%,38.5%,45.8%
2019 W80 Gifu R16,L vs Inglis,0.84,0.84,59.5,2.6,5.8%,55.8%,1.9%,51.9%,50.0%,41.5%
2019 W80 Gifu R32,W vs Ma,1.08,1.64,44.7,2.7,6.9%,75.9%,4.2%,62.5%,43.8%,48.4%
2019 Hua Hin R32,L vs Zhang,0.97,0.64,44.4,2.7,0.0%,29.2%,4.3%,47.8%,50.0%,32.0%
2019 Australian Open R128,L vs Barty,0.99,0.60,43.1,2.8,4.2%,45.8%,0.0%,30.0%,45.8%,27.3%
2018 Taipei F,W vs Lisicki,1.09,2.94,36.0,2.2,9.5%,90.5%,10.5%,73.7%,51.9%,41.7%
2018 Taipei SF,W vs Schoofs,1.09,1.30,58.1,3.1,0.0%,59.5%,2.4%,54.8%,54.5%,46.4%
2018 Taipei QF,W vs Hibino,1.34,3.08,26.5,2.1,0.0%,72.7%,6.3%,81.3%,46.7%,63.0%
2018 Taipei R16,W vs Cabrera,1.10,1.71,48.0,2.4,3.4%,72.4%,7.7%,73.1%,38.7%,46.4%
2018 Mumbai F,W vs Khromacheva,1.10,1.42,47.5,4.4,6.3%,68.8%,3.1%,62.5%,53.5%,35.7%
2018 Mumbai SF,W vs Gasparyan,1.23,1.65,43.0,2.0,0.0%,62.5%,4.8%,52.4%,53.1%,60.7%
2018 Mumbai QF,W vs Zheng,1.14,1.20,61.1,6.0,2.3%,61.4%,0.0%,46.5%,46.8%,50.0%
2018 Mumbai R16,W vs Stefkova,1.06,1.45,57.2,2.1,3.1%,68.8%,0.0%,65.5%,33.3%,57.6%
2018 Mumbai R32,W vs Yadlapalli,1.05,1.30,49.7,36.4,0.0%,65.2%,2.4%,57.1%,52.2%,42.9%
2018 Hong Kong QF,L vs Muguruza,0.95,0.73,52.5,2.4,0.0%,57.5%,0.0%,43.2%,37.5%,37.9%
2018 Hong Kong R16,W vs Cornet,1.12,1.10,88.2,2.9,0.0%,55.2%,2.0%,58.0%,42.6%,43.1%
2018 Hong Kong R32,W vs Brady,1.18,1.16,63.3,2.2,5.0%,70.0%,0.0%,63.2%,28.6%,37.5%
2018 Seoul R32,L vs Bertens,0.98,0.80,68.9,3.3,0.0%,53.8%,0.0%,51.3%,35.9%,42.1%
2018 Hiroshima R16,L vs Wang,0.89,0.70,54.3,3.4,2.8%,61.1%,0.0%,53.1%,33.3%,33.3%
2019 (6 matches),,0.94,0.79,48.7,2.6,3.2%,52.4%,1.7%,47.4%,46.7%,36.1%
2018 (27 matches),,1.05,1.17,56.6,2.8,2.3%,62.0%,2.0%,57.1%,44.4%,45.6%
2017 (33 matches),,1.04,1.19,56.0,2.8,3.0%,59.2%,1.6%,57.6%,47.9%,47.6%
2016 (18 matches),,0.97,0.88,50.7,2.5,2.4%,54.2%,1.1%,49.1%,44.3%,43.8%
2015 (7 matches),,1.03,1.32,49.6,2.2,3.3%,62.6%,2.6%,57.4%,48.9%,54.3%
Career (130 matches),,1.02,1.10,54.6,2.7,2.7%,58.8%,1.7%,55.7%,46.4%,46.2%
