Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
18-Apr-2022,W15 Chiang Rai,Hard,F,662,835,Kumkhum d. (Q) Talia Gibson [AUS],6-0 6-1,,,,,,,,
11-Apr-2022,W25 Chiang Rai,Hard,F,952,416,(SE) Kumkhum d. (8) Peangtarn Plipuech [THA],6-3 6-3,,,,,,,,
04-Apr-2022,W25 Chiang Rai,Hard,F,955,533,Alexandra Eala [PHI] d. (WC) Kumkhum,6-4 6-2,,,,,,,,
18-Oct-2021,W15 Monastir,Hard,F,1259,923,Kumkhum d. Jennifer Luikham [IND],6-2 6-2,,,,,,,,
12-Nov-2018,Taipei,Hard,F,81,262,(2) Kumkhum d. (WC) Sabine Lisicki [GER],6-1 6-3,,,,,,,,0:50
29-Oct-2018,Mumbai,Hard,F,103,165,(5) Kumkhum d. Irina Khromacheva [RUS],1-6 6-2 6-3,1.30,4.7%,4.7%,60.9%,71.8%,56.0%,2/6,1:47
02-Apr-2018,Kashiwa $25K,Hard,F,103,206,(2) Kumkhum d. Bianca Andreescu [CAN],6-3 7-6(4),,,,,,,,
26-Mar-2018,Kofu $25K,Hard,F,101,196,Kumkhum d. Bianca Andreescu [CAN],6-3 6-3,,,,,,,,
14-Aug-2017,Nonthaburi $25K,Hard,F,179,647,(1) Kumkhum d. (Q) Yue Yuan [CHN],7-5 6-2,,,,,,,,
24-Jul-2017,Hua Hin $25K,Hard,F,178,,(1) Kumkhum d. (WC) Alisa Kleybanova [RUS],7-5 6-7(4) 6-3,,,,,,,,
