Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,2,2,0,100.0%,4-0,100.0%,24-8,75.0%,0-0,-,0,,,,,,,,,,,,
2019,6,0,6,0.0%,0-12,0.0%,27-72,27.3%,0-0,-,6,33.3%,19.6%,0.9%,8.4%,62.5%,51.9%,32.0%,44.4%,37.7%,41.3%,0.68,R32 (3x)
2018,16,8,8,50.0%,18-20,47.4%,183-178,50.7%,2-2,50.0%,16,65.6%,35.6%,1.9%,5.3%,63.9%,61.6%,48.8%,57.0%,43.0%,50.2%,1.00,QF (Hong Kong)
2017,10,5,5,50.0%,13-12,52.0%,117-115,50.4%,1-0,100.0%,10,65.8%,35.1%,2.7%,6.1%,60.3%,63.0%,47.9%,57.0%,43.2%,50.5%,1.00,SF (Seoul)
2016,8,2,6,25.0%,5-13,27.8%,63-94,40.1%,1-0,100.0%,5,34.1%,17.1%,2.7%,11.2%,52.1%,54.1%,29.8%,42.5%,36.5%,39.5%,0.64,
2015,5,2,3,40.0%,4-7,36.4%,43-58,42.6%,1-0,100.0%,3,53.6%,27.6%,2.1%,6.3%,71.0%,55.0%,44.9%,52.1%,36.1%,45.5%,0.75,R16 (Kuala Lumpur)
2014,15,7,8,46.7%,16-19,45.7%,163-171,48.8%,2-3,40.0%,11,-,-,3.0%,8.1%,57.0%,65.3%,48.1%,57.9%,43.2%,50.0%,1.03,SF (Osaka)
2013,12,7,5,58.3%,17-12,58.6%,133-124,51.8%,3-0,100.0%,10,-,-,3.7%,7.9%,54.8%,63.7%,47.0%,56.1%,44.9%,50.3%,1.02,QF (Kuala Lumpur)
2012,2,0,2,0.0%,1-4,20.0%,16-28,36.4%,0-0,-,1,-,-,6.0%,14.0%,48.0%,58.3%,38.5%,48.0%,32.8%,39.8%,0.63,R32 (2x)
Career,76,33,43,43.4%,78-99,44.1%,769-848,47.6%,10-5,66.7%,62,58.0%,31.1%,2.5%,7.1%,60.0%,61.2%,45.3%,54.8%,42.2%,48.6%,0.93,
