Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2019 Wimbledon R128,L vs Keys,4,14,0.3,3.7%,13.0%,3,9,0.3,3.2%,9.7%,2.2%,1.1%,0.9,21.3%,25.0%
2019 Roland Garros R128,L vs Sevastova,15,21,0.7,13.4%,18.8%,15,21,0.7,14.4%,20.2%,,,0.6,9.8%,17.9%
2018 Taipei F,W vs Lisicki,16,5,3.2,17.6%,5.5%,13,4,3.3,15.9%,4.9%,8.5%,6.1%,1.0,17.6%,17.6%
2018 Mumbai F,W vs Khromacheva,30,16,1.9,24.4%,13.0%,27,13,2.1,24.8%,11.9%,8.3%,16.5%,0.9,17.1%,18.7%
2018 Mumbai SF,W vs Gasparyan,25,18,1.4,24.3%,17.5%,23,15,1.5,24.5%,16.0%,14.9%,9.6%,0.8,12.6%,16.5%
2018 Hong Kong QF,L vs Muguruza,17,28,0.6,12.3%,20.3%,17,23,0.7,13.2%,17.8%,10.1%,3.1%,1.2,18.8%,15.2%
2018 Seoul R32,L vs Bertens,11,42,0.3,7.1%,27.1%,11,35,0.3,8.0%,25.4%,5.8%,2.2%,0.6,13.5%,22.6%
2018 Wimbledon R64,L vs Keys,14,13,1.1,10.0%,9.3%,14,9,1.6,10.9%,7.0%,5.4%,4.7%,1.9,24.3%,12.9%
2018 Wimbledon R128,W vs Pera,15,28,0.5,9.4%,17.6%,13,23,0.6,9.3%,16.4%,3.6%,5.7%,0.3,6.3%,20.8%
2018 Kashiwa $25K F,W vs Andreescu,22,32,0.7,15.5%,22.5%,21,27,0.8,15.8%,20.3%,12.0%,3.8%,0.6,11.3%,17.6%
2017 Australian Open R128,L vs Osaka,27,50,0.5,12.4%,23.0%,21,44,0.5,10.9%,22.8%,6.7%,3.6%,0.7,16.6%,25.3%
2016 Wimbledon R128,L vs Bacsinszky,17,22,0.8,13.2%,17.1%,17,21,0.8,13.7%,16.9%,6.5%,6.5%,1.4,18.6%,13.2%
2016 Australian Open R128,L vs Kvitova,7,22,0.3,7.4%,23.2%,7,14,0.5,8.8%,17.5%,0.0%,7.5%,1.0,18.9%,18.9%
2014 Taipei QF,L vs Diatchenko,11,24,0.5,9.7%,21.2%,11,20,0.6,10.8%,19.6%,3.9%,4.9%,1.1,21.2%,18.6%
2014 Roland Garros R128,L vs Pereira,32,43,0.7,20.9%,28.1%,31,31,1.0,22.5%,22.5%,12.3%,10.1%,1.5,9.8%,6.5%
2014 Australian Open R128,W vs Kvitova,28,27,1.0,16.3%,15.7%,24,21,1.1,15.9%,13.9%,,,0.8,18.6%,23.3%
2013 Australian Open R64,L vs Hampton,7,27,0.3,7.4%,28.4%,6,21,0.3,7.1%,24.7%,,,1.0,25.3%,24.2%
Career (17 matches),,298,432,0.7,13.3%,19.2%,274,351,0.8,13.5%,17.3%,6.1%,4.9%,0.9,16.2%,18.7%
