Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,75,37,38,49.3%,97-93,51.1%,936-907,50.8%,21-18,53.8%,66,79.7%,19.9%,7.8%,3.0%,61.9%,71.9%,49.6%,63.5%,36.1%,49.9%,0.99
Clay,26,10,16,38.5%,29-39,42.6%,313-341,47.9%,3-6,33.3%,25,73.9%,21.7%,5.1%,2.3%,60.4%,68.1%,50.1%,61.0%,37.4%,49.4%,0.96
Grass,11,5,6,45.5%,15-17,46.9%,163-163,50.0%,3-3,50.0%,11,82.2%,17.1%,5.6%,2.0%,61.2%,72.6%,56.4%,66.3%,34.2%,50.3%,1.01
Grand Slams,27,10,17,37.0%,36-58,38.3%,432-503,46.2%,9-11,45.0%,27,74.5%,17.1%,6.7%,2.8%,60.6%,67.7%,51.3%,61.2%,35.2%,48.4%,0.91
Masters,14,7,7,50.0%,16-17,48.5%,144-153,48.5%,0-1,0.0%,14,73.8%,23.1%,8.1%,2.2%,63.6%,70.0%,45.7%,61.2%,36.5%,49.2%,0.94
Other Tours,54,25,29,46.3%,66-60,52.4%,647-619,51.1%,16-14,53.3%,52,82.9%,19.2%,7.1%,2.8%,61.4%,74.3%,50.5%,65.1%,36.0%,50.6%,1.03
Best of 5,29,11,18,37.9%,41-62,39.8%,474-545,46.5%,10-11,47.6%,29,74.3%,17.9%,6.4%,2.7%,60.4%,67.6%,51.2%,61.1%,35.6%,48.5%,0.92
Best of 3,83,41,42,49.4%,100-87,53.5%,938-866,52.0%,17-16,51.5%,73,81.3%,21.3%,7.2%,2.7%,62.2%,73.2%,50.1%,64.5%,36.6%,50.7%,1.03
Semi-finals,2,0,2,0.0%,0-4,0.0%,20-27,42.6%,0-2,0.0%,2,81.8%,8.7%,6.8%,4.3%,56.5%,70.3%,50.0%,61.5%,28.3%,45.8%,0.73
Quarter-finals,6,2,4,33.3%,7-9,43.8%,77-87,47.0%,2-2,50.0%,6,81.3%,12.5%,8.0%,2.1%,62.5%,71.9%,50.0%,63.7%,34.5%,48.9%,0.95
vs Righties,93,41,52,44.1%,115-131,46.7%,1193-1230,49.2%,21-25,45.7%,88,78.8%,19.8%,6.7%,2.7%,61.6%,71.0%,50.2%,63.0%,36.1%,49.8%,0.98
vs Lefties,15,7,8,46.7%,18-18,50.0%,170-172,49.7%,5-2,71.4%,13,75.5%,21.7%,7.9%,3.0%,60.2%,71.8%,52.1%,64.0%,36.4%,49.9%,1.01
vs Top 10,5,1,4,20.0%,7-10,41.2%,74-97,43.3%,3-2,60.0%,5,71.8%,10.7%,7.7%,3.2%,61.6%,68.1%,44.4%,59.0%,32.4%,47.0%,0.79
