Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Brisbane QF,L vs Medvedev,71% (10/14),17% (1/6),1/1,0/0,56% (5/9),1/3,1/2,40% (2/5),83% (5/6)
2025 Wimbledon R32,W vs Rinderknech,73% (16/22),22% (2/9),3/5,1/1,80% (4/5),2/2,0/0,62% (8/13),58% (7/12)
2025 Wimbledon R64,W vs Quinn,60% (12/20),67% (6/9),3/5,1/2,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2025 Wimbledon R128,W vs Berrettini,84% (21/25),40% (6/15),3/7,1/1,50% (4/8),1/3,0/0,- (0/0),- (0/0)
2025 Marrakech SF,L vs Griekspoor,83% (10/12),20% (1/5),0/0,0/0,33% (1/3),1/3,0/1,60% (3/5),0% (0/5)
2022 US Open R128,L vs Tabilo,50% (10/20),50% (2/4),1/1,0/0,46% (6/13),0/3,0/1,60% (3/5),80% (4/5)
2022 Wimbledon R128,L vs Kokkinakis,71% (12/17),14% (1/7),0/0,0/0,56% (5/9),2/5,2/3,67% (4/6),17% (1/6)
2021 US Open R128,L vs Ruusuvuori,80% (12/15),9% (1/11),1/1,0/0,58% (7/12),0/3,0/1,- (0/0),- (0/0)
2021 Roland Garros R64,L vs Ruud,64% (7/11),25% (2/8),0/0,0/0,40% (4/10),0/3,0/1,- (0/0),- (0/0)
2021 Roland Garros R128,W vs Cazaux,52% (15/29),26% (5/19),3/4,1/2,67% (8/12),0/1,0/0,- (0/0),- (0/0)
2021 Australian Open R128,L vs Kecmanovic,50% (9/18),0% (0/3),0/0,0/0,44% (4/9),0/3,0/1,- (0/0),- (0/0)
2020 Roland Garros R128,L vs Khachanov,71% (10/14),25% (2/8),0/0,0/0,55% (6/11),2/5,1/2,40% (2/5),20% (1/5)
2020 US Open R128,L vs Escobedo,56% (10/18),17% (1/6),0/0,0/0,50% (4/8),3/6,0/1,40% (2/5),20% (1/5)
2019 Antwerp R32,L vs Sinner,45% (5/11),100% (1/1),0/0,0/0,50% (4/8),3/5,0/1,- (0/0),- (0/0)
2019 US Open R32,L vs Dimitrov,67% (12/18),14% (1/7),0/0,0/0,50% (4/8),3/6,0/1,56% (5/9),33% (3/9)
2019 US Open R64,W vs Cuevas,79% (19/24),41% (7/17),3/3,1/1,50% (4/8),2/4,0/0,40% (2/5),20% (1/5)
2019 US Open R128,W vs Jarry,79% (23/29),50% (2/4),3/5,1/1,67% (8/12),6/8,0/0,76% (13/17),22% (4/18)
2019 Sopot CH R32,L vs Jahn,50% (9/18),33% (4/12),1/1,0/0,63% (10/16),1/3,0/1,67% (4/6),67% (4/6)
2019 Atlanta Q2,W vs Paul,59% (10/17),25% (2/8),2/3,1/1,0% (0/1),0/0,0/0,67% (4/6),50% (3/6)
2019 Wimbledon R128,L vs Verdasco,69% (11/16),33% (1/3),0/0,0/0,69% (9/13),5/8,4/5,- (0/0),- (0/0)
2026 (1 matches),,71.4%,16.7%,100.0%,-,55.6%,33.3%,50.0%,40.0%,83.3%
2025 (4 matches),,74.7%,39.5%,52.9%,75.0%,61.9%,50.0%,0.0%,61.1%,41.2%
2022 (2 matches),,59.5%,27.3%,100.0%,-,50.0%,25.0%,50.0%,63.6%,45.5%
2021 (4 matches),,58.9%,19.5%,80.0%,50.0%,53.5%,0.0%,0.0%,-,-
2020 (2 matches),,62.5%,21.4%,-,-,52.6%,45.5%,33.3%,40.0%,20.0%
Career (212 matches),,62.6%,44.1%,57.5%,56.4%,57.0%,43.4%,40.4%,63.1%,38.9%
