Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,1,80.0%,9.1%,8.3%,0.0%,59.5%,66.0%,47.1%,58.3%,25.8%,44.0%,0.62,R32 (Phoenix)
2025,18,14,4,77.8%,28-13,68.3%,223-188,54.3%,6-2,75.0%,18,83.7%,24.1%,6.8%,1.8%,61.2%,71.4%,54.1%,64.7%,39.2%,52.0%,1.11,W (2x)
2024,43,33,10,76.7%,69-31,69.0%,554-419,56.9%,8-6,57.1%,43,86.3%,26.5%,6.5%,2.1%,61.6%,73.9%,56.2%,67.1%,39.6%,53.4%,1.21,W (3x)
2022,13,9,4,69.2%,20-12,62.5%,172-138,55.5%,2-3,40.0%,13,76.6%,34.4%,7.3%,3.1%,57.2%,71.9%,48.9%,62.1%,42.4%,52.0%,1.12,W (Busan)
2021,26,18,8,69.2%,40-20,66.7%,327-252,56.5%,7-4,63.6%,26,82.4%,29.1%,7.6%,2.3%,60.5%,72.8%,54.1%,65.4%,40.4%,52.9%,1.17,F (2x)
2020,15,11,4,73.3%,21-10,67.7%,161-122,56.9%,2-1,66.7%,15,82.6%,31.7%,7.2%,3.6%,55.8%,76.1%,53.8%,66.2%,41.8%,53.8%,1.24,W (Prostejov)
2019,46,31,15,67.4%,70-34,67.3%,578-480,54.6%,20-9,69.0%,46,80.6%,27.7%,7.4%,2.9%,59.3%,72.2%,53.9%,64.7%,40.4%,52.4%,1.14,W (2x)
2018,51,27,24,52.9%,59-52,53.2%,550-505,52.1%,6-11,35.3%,51,75.8%,29.0%,4.5%,3.5%,61.0%,68.4%,49.8%,61.2%,41.0%,51.1%,1.06,F (Tashkent)
2017,27,14,13,51.9%,32-31,50.8%,296-285,50.9%,1-2,33.3%,27,69.6%,32.9%,4.7%,3.9%,58.4%,67.7%,46.4%,58.9%,42.6%,50.7%,1.03,F (Tashkent )
2016,22,11,11,50.0%,23-24,48.9%,228-229,49.9%,1-3,25.0%,22,73.6%,28.0%,4.6%,3.2%,56.9%,69.5%,50.7%,61.4%,40.4%,50.8%,1.05,SF (3x)
2015,17,9,8,52.9%,20-14,58.8%,167-128,56.6%,0-2,0.0%,17,72.3%,40.8%,6.0%,3.8%,56.8%,67.5%,49.6%,59.8%,45.5%,52.9%,1.13,F (Mohammedia)
2014,6,3,3,50.0%,8-8,50.0%,81-82,49.7%,2-2,50.0%,6,69.6%,30.0%,4.4%,3.1%,51.6%,65.2%,49.4%,57.6%,41.0%,49.3%,0.97,QF (Szczecin)
2013,2,0,2,0.0%,1-4,20.0%,16-26,38.1%,0-0,-,2,57.1%,19.0%,0.7%,3.5%,58.0%,63.9%,36.7%,52.4%,36.0%,44.3%,0.76,R32 (2x)
Career,287,180,107,62.7%,391-255,60.5%,3362-2867,54.0%,55-46,54.5%,287,78.6%,29.2%,6.1%,3.0%,59.3%,70.9%,51.8%,63.1%,40.8%,52.0%,1.11,
