Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
25-Aug-2025,W50 Bytom,clay,F,342,232,Rinaldo Persson d. Tyra Caterina Grant [ITA],6-3 6-3,1.44,0.0%,3.6%,62.5%,68.6%,52.4%,3/5,1:19
11-Aug-2025,W35 Bydgoszcz,Clay,F,319,402,Tatiana Pieri [ITA] d. Rinaldo Persson,6-2 6-3,0.80,0.0%,6.0%,64.0%,40.6%,44.4%,3/9,1:21
19-May-2025,W50 Portoroz,Clay,F,332,235,Oleksandra Oliynykova [CRO] d. Rinaldo Persson,3-6 6-2 6-4,0.82,0.0%,4.5%,65.2%,56.9%,41.9%,8/14,2:01
05-Aug-2024,W35 Koksijde,Clay,F,363,494,(1) Rinaldo Persson d. Jenny Lim [FRA],6-4 4-6 7-6(5),,,,,,,,
10-Jun-2024,W35 Gdansk,Clay,F,377,285,(7) Barbora Palicova [CZE] d. Rinaldo Persson,6-2 1-0 RET,,,,,,,,
13-May-2024,W35 Bethany Beach DE,Clay,F,488,506,(8) Rinaldo Persson d. Akasha Urhobo [USA],4-6 6-3 6-2,,,,,,,,
29-Apr-2024,W35 Boca Raton FL,Clay,F,474,1207,(2) Rinaldo Persson d. (Q) Mayu Crossley [JPN],7-5 7-6(8),,,,,,,,
21-Nov-2022,W15 Lousada,Hard,F,480,695,(2) Rinaldo Persson d. (8) Celia Cervino Ruiz [ESP],7-5 6-2,,,,,,,,
30-May-2022,W15 Heraklion,Clay,F,951,,(6) Rinaldo Persson d. Irina Balus [SVK],4-6 6-4 6-4,,,,,,,,
11-May-2015,Bastad $10K,Clay,F,730,487,(6) Rinaldo Persson d. (4) Valeria Prosperi [ITA],6-4 7-6(1),,,,,,,,
