Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 ITF Glasgow R16,W vs Knutson,0.0%,-,6.7%,88.9%,26.7%,17.6%,100.0%,14.0%,50.0%,0.6%,0.0%,-9,-9
Last 52 Weeks (1 matches),,0.0%,-,6.7%,88.9%,26.7%,17.6%,100.0%,14.0%,50.0%,0.6%,0.0%,-9,-9
Career (1 matches),,0.0%,-,6.7%,88.9%,26.7%,17.6%,100.0%,14.0%,50.0%,0.6%,0.0%,-9,-9
