Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W15 Cairo R32,L vs Papamichail,53% (8/15),88% (7/8),4/9,71% (10/14),0% (0/10),1/6,0/0,1/2,0/0,0/1
2019 W15 Arcadia CA R32,L vs Broadus,22% (2/9),50% (1/2),0/3,56% (5/9),20% (1/5),1/1,0/0,1/2,0/0,0/1
2019 W15 Sharm El Sheikh R16,L vs Ivanova,17% (1/6),0% (0/1),0/4,100% (6/6),0% (0/6),0/0,0/0,0/2,0/0,0/1
2019 W15 Sharm El Sheikh R32,W vs Sacco,50% (8/16),88% (7/8),1/5,38% (6/16),0% (0/6),5/7,2/2,1/2,1/1,0/0
2019 W15 Sharm El Sheikh R16,L vs Waltert,44% (4/9),25% (1/4),0/2,44% (4/9),0% (0/4),0/1,0/0,0/2,0/0,0/1
2019 W15 Sharm El Sheikh R32,W vs Hoedt,44% (4/9),100% (4/4),0/0,25% (2/8),100% (2/2),2/2,0/0,0/0,0/0,0/0
2017 Penrith $25K R32,L vs Birrell,30% (3/10),67% (2/3),1/3,56% (5/9),20% (1/5),2/2,0/0,0/1,0/0,0/0
2017 Kyoto $15K R32,W vs Chikaraishi,75% (6/8),83% (5/6),1/1,50% (4/8),75% (3/4),3/4,1/1,0/0,1/1,0/0
2017 Tsukuba $25K R32,L vs Hsu,67% (8/12),63% (5/8),1/4,58% (7/12),29% (2/7),3/4,0/0,1/2,0/0,0/1
2017 Nonthaburi $15K R32,L vs Tatachar Venugopal,25% (2/8),100% (2/2),1/5,100% (7/7),14% (1/7),0/2,0/0,0/1,0/0,0/0
2017 Lund $25K R16,L vs Di Giuseppe,14% (1/7),0% (0/1),0/4,71% (5/7),0% (0/5),0/0,0/0,0/1,0/0,0/0
2017 Hammamet $15K QF,L vs Kordolaimi,80% (12/15),67% (8/12),4/7,67% (10/15),10% (1/10),4/8,1/3,0/1,0/2,0/0
2017 Hammamet $15K R16,W vs Piai,73% (8/11),100% (8/8),5/6,60% (6/10),0% (0/6),2/6,0/2,0/0,0/1,0/0
2017 Hammamet $15K R32,W vs Baskova,100% (6/6),100% (6/6),0/0,33% (2/6),100% (2/2),6/6,2/2,0/0,1/1,0/0
2017 Hammamet $15K R16,W vs Mihalikova,79% (11/14),82% (9/11),4/6,46% (6/13),0% (0/6),3/7,0/1,0/0,0/1,0/0
2017 Hammamet $15K R32,W vs Nicolini,100% (7/7),100% (7/7),2/2,29% (2/7),0% (0/2),5/6,1/1,0/0,0/0,0/0
2017 Bastad $25K R32,W vs Simion,67% (6/9),83% (5/6),1/1,13% (1/8),0% (0/1),4/4,1/1,0/0,0/0,0/0
2017 Santa Margherita Di Pula $15K QF,L vs In Albon,57% (8/14),63% (5/8),2/7,62% (8/13),0% (0/8),3/5,1/1,1/2,0/0,1/1
2017 Santa Margherita Di Pula $15K R16,W vs Salas,69% (9/13),89% (8/9),3/5,62% (8/13),25% (2/8),4/7,1/2,0/1,0/1,0/0
2017 Santa Margherita Di Pula $15K R32,W vs Liebens,63% (5/8),100% (5/5),1/1,13% (1/8),0% (0/1),4/5,2/2,0/0,1/1,0/0
2019 (6 matches),,42.2%,74.1%,21.7%,53.2%,9.1%,52.9%,100.0%,30.0%,100.0%,0.0%
2017 (19 matches),,61.7%,81.5%,45.6%,50.3%,14.9%,65.9%,57.1%,35.7%,44.4%,80.0%
2016 (13 matches),,65.4%,81.9%,45.7%,42.6%,30.8%,74.6%,84.6%,90.0%,75.0%,100.0%
2015 (9 matches),,56.8%,81.5%,42.4%,58.9%,24.5%,62.5%,50.0%,25.0%,66.7%,50.0%
2014 (4 matches),,51.4%,83.3%,38.5%,55.9%,26.3%,50.0%,66.7%,50.0%,100.0%,0.0%
Career (52 matches),,58.1%,81.3%,41.1%,50.6%,19.9%,65.0%,63.5%,45.7%,61.1%,50.0%
