Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W15 Cairo R32,L vs Papamichail,80% (4/5),54% (7/13),1/1,0/0,47% (9/19),2/4,2/3,80% (4/5),75% (3/4)
2019 W15 Arcadia CA R32,L vs Broadus,38% (5/13),25% (1/4),0/0,0/0,56% (5/9),2/4,2/3,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh R16,L vs Ivanova,- (0/0),0% (0/1),0/0,0/0,25% (2/8),1/3,1/2,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh R32,W vs Sacco,40% (10/25),44% (7/16),2/2,1/1,14% (1/7),0/1,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh R16,L vs Waltert,63% (5/8),11% (1/9),0/0,0/0,56% (5/9),3/5,0/1,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh R32,W vs Hoedt,80% (8/10),80% (4/5),2/2,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2017 Penrith $25K R32,L vs Birrell,50% (5/10),40% (2/5),0/0,0/0,33% (2/6),2/4,1/2,- (0/0),- (0/0)
2017 Kyoto $15K R32,W vs Chikaraishi,100% (7/7),50% (5/10),2/2,1/1,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2017 Tsukuba $25K R32,L vs Hsu,70% (7/10),50% (5/10),1/2,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2017 Nonthaburi $15K R32,L vs Tatachar Venugopal,13% (1/8),67% (2/3),0/0,0/0,40% (4/10),2/4,0/1,- (0/0),- (0/0)
2017 Lund $25K R16,L vs Di Giuseppe,40% (2/5),0% (0/2),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2017 Hammamet $15K QF,L vs Kordolaimi,38% (6/16),33% (8/24),1/7,0/4,25% (3/12),2/4,2/3,57% (4/7),29% (2/7)
2017 Hammamet $15K R16,W vs Piai,80% (4/5),50% (8/16),2/6,1/2,45% (5/11),0/0,0/0,80% (4/5),75% (3/4)
2017 Hammamet $15K R32,W vs Baskova,46% (6/13),67% (6/9),2/5,1/4,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2017 Hammamet $15K R16,W vs Mihalikova,54% (7/13),43% (9/21),2/5,1/3,50% (6/12),0/1,0/0,- (0/0),- (0/0)
2017 Hammamet $15K R32,W vs Nicolini,63% (5/8),64% (7/11),2/3,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2017 Bastad $25K R32,W vs Simion,58% (7/12),45% (5/11),2/3,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $15K QF,L vs In Albon,42% (5/12),38% (5/13),1/1,0/0,38% (5/13),0/2,0/1,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $15K R16,W vs Salas,47% (7/15),67% (8/12),2/4,1/2,50% (6/12),0/1,0/0,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $15K R32,W vs Liebens,58% (7/12),71% (5/7),2/4,1/3,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 (6 matches),,52.5%,41.7%,100.0%,100.0%,46.4%,47.1%,55.6%,80.0%,75.0%
2017 (19 matches),,53.8%,50.5%,50.0%,45.8%,47.4%,38.7%,50.0%,70.4%,34.6%
2016 (13 matches),,58.1%,50.7%,68.8%,60.0%,58.1%,60.0%,42.9%,50.0%,63.2%
2015 (9 matches),,46.3%,55.0%,43.5%,50.0%,58.3%,45.0%,60.0%,33.3%,50.0%
2014 (4 matches),,50.0%,45.5%,44.4%,100.0%,65.0%,55.6%,66.7%,80.0%,10.0%
Career (52 matches),,53.4%,50.4%,55.5%,54.7%,53.1%,49.5%,56.6%,61.1%,43.7%
