Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 W100 Biarritz R16,L vs Rakotomanga Rajaonah,4,15,0.3,3.9%,14.7%,4,11,0.4,4.2%,11.6%,2.1%,2.1%,0.8,18.6%,24.5%
2019 Palermo R32,L vs Rus,10,39,0.3,9.0%,35.1%,7,34,0.2,7.0%,34.0%,4.0%,3.0%,0.5,11.7%,23.4%
2017 US Open R128,L vs Peng,14,25,0.6,13.1%,23.4%,12,24,0.5,11.9%,23.8%,8.9%,2.0%,1.1,19.6%,18.7%
2017 Roland Garros R128,L vs Vondrousova,6,18,0.3,7.5%,22.5%,5,17,0.3,6.9%,23.6%,5.6%,1.4%,1.8,22.5%,12.5%
2015 Roland Garros R64,L vs Stosur,8,13,0.6,9.9%,16.0%,6,10,0.6,8.5%,14.1%,8.5%,0.0%,1.8,28.4%,16.0%
2015 Roland Garros R128,W vs Gajdosova,23,34,0.7,14.7%,21.8%,14,28,0.5,10.3%,20.6%,7.4%,1.5%,0.5,13.5%,26.9%
2014 US Open R128,L vs Cornet,6,23,0.3,6.5%,24.7%,5,21,0.2,5.7%,23.9%,3.4%,1.1%,1.6,20.4%,12.9%
2014 Roland Garros R128,L vs Meusburger,50,52,1.0,23.9%,24.9%,37,44,0.8,20.0%,23.8%,13.0%,6.5%,1.1,11.0%,10.0%
Career (8 matches),,121,219,0.6,12.9%,23.3%,90,189,0.5,10.6%,22.3%,7.3%,2.7%,0.9,16.7%,18.0%
