Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),420,139,323,1412,317,1376,286,1365,,,1174,26,,
2025,341,183,323,1420,311,1387,298,1370,,,968,42
2024,273,247,336,1394,324,1364,304,1354,,,427,157
2023,313,213,276,1397,273,1366,261,1365,238,1309,,
2022,1257,4,,,,,,,,,,
2021,167,421,240,1434,219,1418,229,1377,201,1343,,
2020,289,217,,,,,,,,,201,423
2019,254,234,257,1422,260,1383,241,1366,214,1354,216,353
2018,240,235,229,1389,229,1369,206,1348,194,1324,455,99
2017,265,201,182,1493,171,1472,170,1414,165,1395,323,184
2016,207,264,188,1481,190,1438,178,1425,168,1422,247,255
2015,163,332,,,,,,,,,125,542
2014,282,148,271,1320,265,1293,241,1284,,,154,424
2013,235,256,279,1352,252,1375,272,1211,,,226,294
2012,397,94,,,,,,,,,628,50
2011,548,56,,,,,,,,,754,32
2010,783,21,,,,,,,,,614,50
2009,1078,4,,,,,,,,,,
2008,937,7,,,,,,,,,,
2007,1055,3,,,,,,,,,,
