Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 W100 Biarritz R16,L vs Rakotomanga Rajaonah,0.89,0.62,43.4,2.2,0.0%,32.0%,0.0%,52.4%,41.4%,40.7%
2019 W25 Las Palmas de Gran Canaria R16,W vs Rodriguez,1.02,1.17,67.9,2.6,-,60.0%,-,57.4%,44.0%,51.1%
2019 W25 Las Palmas de Gran Canaria R32,W vs Cavalle Reimers,0.89,1.71,58.9,2.7,-,82.8%,-,64.3%,47.5%,54.3%
2019 Palermo R32,L vs Rus,0.89,0.57,40.9,2.1,-,43.8%,-,51.6%,38.5%,27.3%
2019 W25 Denain R16,W vs Andrianjafitrimo,1.02,1.24,52.2,2.3,-,55.6%,-,56.1%,68.9%,38.1%
2019 W25 Montpellier R16,L vs Salden,0.99,0.78,59.7,2.2,-,58.7%,-,50.0%,41.0%,29.4%
2019 W60 Barcelona R32,W vs Nara,0.97,1.45,47.5,2.0,-,46.4%,-,83.3%,60.0%,48.5%
2019 W25 Rome R16,L vs Ormaechea,0.89,0.83,55.2,2.5,11.1%,55.6%,7.3%,56.1%,38.5%,44.0%
2019 W25 Rome R32,W vs Samir,1.03,1.31,52.7,2.5,0.0%,68.8%,3.6%,50.0%,45.7%,56.8%
2019 W60 Wiesbaden R32,L vs Krejcikova,1.13,0.59,38.6,2.2,8.3%,29.2%,0.0%,30.4%,29.4%,43.8%
2019 Anning R32,L vs Muramatsu,0.78,0.81,54.4,6.0,11.1%,66.7%,3.0%,54.5%,46.3%,34.3%
2019 W60 Istanbul R32,L vs Lansere,0.96,0.74,53.2,2.1,8.1%,48.6%,0.0%,45.7%,33.3%,48.1%
2019 W25 Obidos R32,L vs Dunne,1.02,0.82,61.7,3.6,2.6%,43.6%,0.0%,27.8%,51.4%,51.4%
2019 W60 Croissy Beaubourg R32,L vs Ponchet,0.89,0.62,37.9,2.0,3.6%,53.6%,12.0%,52.0%,28.1%,37.9%
2019 W60 Shenzhen R32,L vs Lu,1.01,0.87,72.6,13.8,2.0%,46.9%,2.2%,47.8%,38.6%,52.5%
2019 W25 Macon R16,L vs Schoofs,0.86,0.61,41.3,2.7,3.6%,53.6%,3.7%,40.7%,32.1%,42.3%
2019 W60 Shrewsbury QF,L vs Bolsova,1.09,0.68,52.0,2.0,0.0%,50.0%,0.0%,44.8%,31.3%,34.5%
2019 W60 Shrewsbury R16,W vs Eikeri,0.98,1.78,39.2,2.2,8.3%,70.8%,5.0%,65.0%,59.3%,56.0%
2019 W60 Shrewsbury R32,W vs Gjorcheska,1.13,1.33,50.1,4.9,7.7%,59.0%,2.8%,61.1%,51.3%,43.2%
2019 W25 Grenoble QF,L vs Diatchenko,0.95,0.86,69.7,19.8,6.0%,46.0%,0.0%,54.5%,41.9%,49.2%
2025 (1 matches),,0.89,0.62,43.4,2.2,0.0%,32.0%,0.0%,52.4%,41.4%,40.7%
2019 (21 matches),,0.98,0.97,54.9,2.7,4.3%,54.9%,2.7%,52.6%,45.3%,45.5%
2018 (6 matches),,1.02,0.89,59.9,2.7,4.1%,53.5%,1.7%,51.9%,44.0%,38.3%
2017 (23 matches),,1.01,0.94,52.7,2.5,5.2%,54.3%,2.8%,53.7%,44.1%,40.7%
2016 (30 matches),,1.02,1.03,55.0,2.5,5.0%,58.4%,2.9%,54.7%,43.6%,43.6%
Career (143 matches),,1.01,0.97,55.9,2.7,4.7%,55.9%,2.8%,53.4%,43.6%,43.9%
