Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2013 Amarante 10K QF,W vs Adam,75% (6/8),83% (5/6),1/1,50% (4/8),75% (3/4),5/5,2/2,0/0,1/1,0/0
2013 Cantanhede 10K R16,W vs Luque Moreno,78% (7/9),86% (6/7),2/2,25% (2/8),0% (0/2),3/4,0/0,0/0,0/0,0/0
2012 Zlin 25K R16,W vs Kolar,42% (5/12),100% (5/5),1/5,42% (5/12),0% (0/5),2/3,0/0,0/0,0/0,0/0
2011 Moscow R16,L vs Vesnina,44% (4/9),75% (3/4),1/4,70% (7/10),14% (1/7),1/3,0/0,0/2,0/0,0/1
2011 Moscow R32,W vs Jankovic,54% (7/13),71% (5/7),2/5,43% (6/14),0% (0/6),3/4,1/2,0/1,1/1,0/0
2013 (2 matches),,76.5%,84.6%,100.0%,37.5%,50.0%,88.9%,100.0%,-,100.0%,-
2012 (1 matches),,41.7%,100.0%,20.0%,41.7%,0.0%,66.7%,-,-,-,-
2011 (2 matches),,50.0%,72.7%,33.3%,54.2%,7.7%,57.1%,50.0%,0.0%,100.0%,0.0%
Career (5 matches),,56.9%,82.8%,41.2%,46.2%,16.7%,73.7%,75.0%,0.0%,100.0%,0.0%
