Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Santa Margherita Di Pula R32,L vs Lopatetskaya,54% (7/13),71% (5/7),1/4,50% (6/12),17% (1/6),4/4,0/0,1/2,0/0,1/1
2019 W15 Antalya R16,W vs Matsuda,88% (7/8),71% (5/7),1/1,13% (1/8),0% (0/1),4/5,2/2,0/0,1/1,0/0
2019 W15 Antalya R32,W vs Kardava,88% (7/8),100% (7/7),2/2,29% (2/7),0% (0/2),3/5,0/0,0/0,0/0,0/0
2018 Bucharest Q2,L vs Garcia Perez,29% (4/14),50% (2/4),0/3,46% (6/13),50% (3/6),1/1,0/0,1/1,0/0,0/0
2018 Bucharest Q1,W vs Soylu,60% (6/10),83% (5/6),2/3,45% (5/11),20% (1/5),3/5,1/2,1/1,0/1,0/0
2017 Valencia $25K R32,L vs Di Giuseppe,40% (4/10),50% (2/4),1/4,67% (6/9),33% (2/6),1/2,0/0,0/0,0/0,0/0
2017 Antalya $15K SF,W vs Craciun,67% (6/9),100% (6/6),1/3,33% (3/9),0% (0/3),3/4,0/1,0/0,0/1,0/0
2017 Antalya $15K QF,W vs Evtimova,64% (9/14),100% (9/9),3/5,46% (6/13),17% (1/6),3/7,0/0,0/0,0/0,0/0
2017 Antalya $15K R16,W vs Isaeva,86% (6/7),100% (6/6),1/1,71% (5/7),80% (4/5),4/5,1/1,0/0,1/1,0/0
2017 Antalya $15K R32,W vs Pantuckova,64% (9/14),89% (8/9),3/4,71% (10/14),50% (5/10),7/8,2/2,1/2,1/1,0/0
2017 Sant Cugat $25K SF,L vs Paigina,47% (7/15),86% (6/7),4/7,73% (11/15),18% (2/11),1/6,0/2,1/2,0/0,1/1
2017 Sant Cugat $25K QF,W vs Masarova,70% (7/10),71% (5/7),1/2,33% (3/9),33% (1/3),4/4,1/1,0/0,0/0,0/0
2017 Sant Cugat $25K R32,W vs Di Giuseppe,56% (5/9),80% (4/5),1/2,30% (3/10),33% (1/3),3/4,1/1,2/2,0/0,0/0
2017 Santa Margherita Di Pula $25K R16,L vs Gerlach,63% (10/16),60% (6/10),4/6,53% (8/15),25% (2/8),1/5,1/1,1/1,0/0,0/0
2017 Santa Margherita Di Pula $25K R32,W vs Caregaro,55% (6/11),83% (5/6),3/3,36% (4/11),0% (0/4),3/5,1/3,0/0,0/2,0/0
2017 Santa Margherita Di Pula $25K R16,L vs Mrdeza,67% (6/9),67% (4/6),1/5,80% (8/10),13% (1/8),1/4,0/1,1/2,0/0,0/1
2017 Santa Margherita Di Pula $25K R32,W vs Rueffer,57% (8/14),100% (8/8),3/7,57% (8/14),13% (1/8),3/8,2/2,0/0,1/1,0/0
2017 Hodmezovasarhely $25K R32,L vs Ivakhnenko,71% (10/14),60% (6/10),1/6,71% (10/14),30% (3/10),3/6,1/1,0/1,0/0,0/1
2017 Hechingen $60K R16,L vs Schnyder,14% (1/7),0% (0/1),0/5,83% (5/6),0% (0/5),0/0,0/0,1/1,0/0,0/0
2017 Hechingen $60K R32,W vs Zaja,25% (3/12),67% (2/3),1/2,33% (4/12),50% (2/4),1/2,0/0,2/2,0/0,0/0
2019 (3 matches),,72.4%,81.0%,57.1%,33.3%,11.1%,78.6%,100.0%,50.0%,100.0%,100.0%
2018 (2 matches),,41.7%,70.0%,33.3%,45.8%,36.4%,66.7%,50.0%,100.0%,0.0%,-
2017 (31 matches),,56.5%,85.5%,53.0%,53.4%,25.0%,62.4%,67.7%,56.0%,54.5%,50.0%
2016 (27 matches),,53.4%,82.4%,31.9%,45.8%,23.5%,61.9%,53.6%,65.5%,63.6%,54.5%
2015 (23 matches),,53.1%,82.0%,36.5%,50.8%,18.9%,61.5%,51.7%,52.6%,50.0%,55.6%
Career (93 matches),,54.7%,83.0%,41.2%,50.1%,23.2%,63.0%,60.4%,57.8%,59.0%,53.1%
