Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,5,1,4,20.0%,5-9,35.7%,60-80,42.9%,2-2,50.0%,0,,,,,,,,,,,,R16 (W25 Monastir)
2021,2,1,1,50.0%,2-3,40.0%,22-23,48.9%,0-1,0.0%,0,,,,,,,,,,,,R16 (W25 Hamburg)
2020,11,5,6,45.5%,14-13,51.9%,130-122,51.6%,1-2,33.3%,1,53.3%,40.0%,5.5%,8.3%,56.0%,65.6%,35.4%,52.3%,44.2%,48.7%,0.93,QF (W25 Nonthaburi)
2019,32,19,13,59.4%,43-28,60.6%,363-291,55.5%,4-2,66.7%,0,,,,,,,,,,,,W (W60 Szekesfehervar)
2018,22,7,15,31.8%,21-27,43.8%,224-234,48.9%,1-4,20.0%,0,,,,,,,,,,,,SF (Antalya $15K)
2017,44,27,17,61.4%,61-38,61.6%,504-418,54.7%,9-6,60.0%,0,,,,,,,,,,,,W (2x)
2016,37,18,19,48.6%,42-42,50.0%,415-371,52.8%,2-10,16.7%,0,,,,,,,,,,,,SF (Budapest $100K)
2015,56,35,21,62.5%,80-49,62.0%,670-527,56.0%,8-8,50.0%,0,,,,,,,,,,,,W (Antalya $10K)
2014,42,26,16,61.9%,56-41,57.7%,467-411,53.2%,4-1,80.0%,0,,,,,,,,,,,,W (Arad 10K)
2013,20,12,8,60.0%,24-18,57.1%,197-192,50.6%,3-0,100.0%,0,,,,,,,,,,,,SF (Antalya 10K)
2012,1,0,1,0.0%,1-2,33.3%,13-15,46.4%,0-0,-,0,,,,,,,,,,,,R32 (Craiova 10K)
2011,2,1,1,50.0%,2-2,50.0%,18-22,45.0%,0-0,-,0,,,,,,,,,,,,R16 (Bucharest 10K)
Career,274,152,122,55.5%,351-272,56.3%,3083-2706,53.3%,34-36,48.6%,1,53.3%,40.0%,5.5%,8.3%,56.0%,65.6%,35.4%,52.3%,44.2%,48.7%,0.93,
