Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Santa Margherita Di Pula R32,L vs Lopatetskaya,0.84,0.78,50.2,2.8,2.2%,55.6%,0.0%,48.8%,46.2%,42.1%
2019 W15 Antalya R16,W vs Matsuda,1.00,1.58,46.2,2.2,0.0%,68.0%,4.2%,62.5%,56.3%,53.3%
2019 W15 Antalya R32,W vs Kardava,0.97,1.79,37.0,2.2,4.8%,66.7%,0.0%,57.9%,70.8%,66.7%
2018 Bucharest Q2,L vs Garcia Perez,0.87,0.77,55.8,6.8,2.2%,53.3%,0.0%,69.0%,32.6%,36.6%
2018 Bucharest Q1,W vs Soylu,1.04,1.28,65.3,2.5,2.6%,55.3%,0.0%,61.8%,45.7%,57.1%
2017 Valencia $25K R32,L vs Di Giuseppe,0.95,0.75,58.8,3.3,2.0%,52.9%,0.0%,51.0%,48.6%,25.0%
2017 Antalya $15K SF,W vs Craciun,1.01,1.43,53.9,2.1,3.0%,57.6%,0.0%,62.1%,51.7%,63.0%
2017 Antalya $15K QF,W vs Evtimova,0.89,1.16,68.2,2.5,0.0%,56.1%,0.0%,52.8%,65.9%,52.5%
2017 Antalya $15K R16,W vs Isaeva,1.18,1.89,35.6,2.4,3.3%,60.0%,0.0%,60.7%,65.2%,61.9%
2017 Antalya $15K R32,W vs Pantuckova,1.05,1.15,75.4,8.4,0.0%,43.5%,2.3%,59.1%,54.2%,52.3%
2017 Sant Cugat $25K SF,L vs Paigina,0.95,0.90,72.4,4.5,0.0%,55.6%,1.7%,42.4%,44.2%,52.3%
2017 Sant Cugat $25K QF,W vs Masarova,1.11,1.40,49.9,3.2,0.0%,62.1%,0.0%,57.7%,47.4%,54.1%
2017 Sant Cugat $25K R32,W vs Di Giuseppe,0.97,1.27,64.1,2.1,4.9%,61.0%,2.5%,67.5%,56.3%,34.6%
2017 Santa Margherita Di Pula $25K R16,L vs Gerlach,0.95,0.94,92.7,5.4,1.7%,57.6%,1.8%,53.6%,42.4%,45.5%
2017 Santa Margherita Di Pula $25K R32,W vs Caregaro,1.11,1.23,62.7,2.2,2.7%,54.1%,2.8%,55.6%,36.6%,64.9%
2017 Santa Margherita Di Pula $25K R16,L vs Mrdeza,0.91,0.76,58.7,3.5,0.0%,45.5%,0.0%,33.3%,51.4%,48.6%
2017 Santa Margherita Di Pula $25K R32,W vs Rueffer,1.11,1.13,82.3,11.1,2.1%,53.2%,2.3%,45.5%,49.0%,54.3%
2017 Hodmezovasarhely $25K R32,L vs Ivakhnenko,0.90,0.83,71.9,3.4,0.0%,45.8%,0.0%,51.2%,47.8%,46.9%
2017 Hechingen $60K R16,L vs Schnyder,0.73,0.36,27.8,2.0,0.0%,33.3%,0.0%,35.3%,37.5%,26.1%
2017 Hechingen $60K R32,W vs Zaja,1.17,1.20,76.0,3.0,4.5%,61.4%,0.0%,69.2%,33.3%,39.0%
2019 (3 matches),,0.92,1.19,45.9,2.4,2.2%,61.5%,1.2%,54.7%,55.8%,51.7%
2018 (2 matches),,0.95,0.99,60.1,3.6,2.4%,54.2%,0.0%,65.8%,38.3%,46.1%
2017 (31 matches),,1.01,1.08,60.6,2.8,2.1%,54.5%,1.5%,53.5%,48.8%,49.8%
2016 (27 matches),,0.99,1.07,62.0,2.9,3.5%,55.3%,2.2%,57.1%,46.1%,48.9%
2015 (23 matches),,0.99,1.04,63.4,3.0,3.1%,56.0%,1.4%,53.2%,48.5%,47.2%
Career (93 matches),,0.99,1.06,61.0,2.8,2.8%,55.1%,1.6%,54.9%,48.0%,48.4%
