Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,1,Hard,3,2,1,66.7%,2,1,1,50.0%,2026,2026,Q3,3,0.95,3.5%,3.1%,67.2%,63.8%,41.2%,56.4%,41.4%,60.7%,44.0%
Miami,2,Hard,3,1,2,33.3%,2,1,1,50.0%,2025,2026,R64,3,0.90,5.7%,2.4%,69.8%,63.7%,41.9%,57.1%,38.5%,50.0%,46.7%
