Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,9,6,3,66.7%,12-8,60.0%,101-87,53.7%,0-1,0.0%,9,72.0%,36.2%,5.7%,4.2%,66.6%,67.2%,43.4%,59.2%,44.1%,51.5%,1.08
Internationals,5,4,1,80.0%,8-3,72.7%,59-40,59.6%,0-0,-,5,71.4%,48.0%,5.6%,4.1%,67.1%,65.4%,45.5%,58.8%,48.2%,53.4%,1.17
Finals,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,44.4%,22.2%,7.7%,3.8%,61.5%,56.3%,36.7%,48.7%,36.1%,43.2%,0.70
Semi-finals,1,1,0,100.0%,2-1,66.7%,17-12,58.6%,0-0,-,1,73.3%,42.9%,5.6%,3.4%,66.3%,66.1%,56.7%,62.9%,46.9%,55.3%,1.27
Quarter-finals,1,1,0,100.0%,2-0,100.0%,12-7,63.2%,0-0,-,1,66.7%,60.0%,2.8%,2.8%,76.1%,59.3%,41.2%,54.9%,51.2%,52.9%,1.14
vs Righties,8,5,3,62.5%,10-8,55.6%,89-84,51.4%,0-1,0.0%,8,69.8%,33.7%,5.6%,4.0%,66.4%,66.3%,42.4%,58.3%,43.3%,50.7%,1.04
