Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2009,4,0,4,0.0%,2-8,20.0%,28-55,33.7%,0-0,-,0,,,,,,,,,,,,R32 (4x)
2008,5,5,0,100.0%,10-0,100.0%,63-28,69.2%,0-0,-,0,,,,,,,,,,,,W (Prostejov)
2006,2,1,1,50.0%,2-3,40.0%,22-26,45.8%,0-0,-,0,,,,,,,,,,,,R16 (Biella)
2005,10,8,2,80.0%,16-6,72.7%,129-94,57.8%,3-2,60.0%,0,,,,,,,,,,,,W (Szczecin)
2002,2,1,1,50.0%,2-2,50.0%,21-16,56.8%,0-1,0.0%,0,,,,,,,,,,,,R16 (Ulm)
2001,31,26,5,83.9%,52-15,77.6%,366-247,59.7%,4-1,80.0%,0,,,,,,,,,,,,W (3x)
2000,37,27,10,73.0%,54-25,68.4%,418-323,56.4%,6-3,66.7%,0,,,,,,,,,,,,W (2x)
1999,38,21,17,55.3%,47-37,56.0%,430-378,53.2%,5-10,33.3%,0,,,,,,,,,,,,SF (Espinho)
1998,41,24,17,58.5%,51-36,58.6%,425-369,53.5%,5-3,62.5%,0,,,,,,,,,,,,W (2x)
1997,3,1,2,33.3%,2-4,33.3%,23-29,44.2%,0-1,0.0%,0,,,,,,,,,,,,R16 (Buenos Aires)
Career,173,114,59,65.9%,238-136,63.6%,1925-1565,55.2%,23-21,52.3%,0,,,,,,,,,,,,
