Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,21,7,14,33.3%,16-29,35.6%,189-229,45.2%,1-2,33.3%,21,67.3%,24.1%,3.9%,2.9%,58.3%,66.2%,45.8%,57.7%,39.2%,48.3%,0.93,SF (Prague 3)
2020,2,1,1,50.0%,2-1,66.7%,17-15,53.1%,1-0,100.0%,1,93.8%,6.7%,11.7%,0.0%,61.7%,87.9%,55.6%,75.5%,31.4%,52.3%,1.28,R32 (Koblenz )
2019,9,4,5,44.4%,8-9,47.1%,78-84,48.1%,0-0,-,9,72.2%,25.3%,4.8%,2.2%,61.8%,66.2%,49.5%,59.8%,37.6%,48.8%,0.94,SF (Amersfoort)
2018,7,2,5,28.6%,5-9,35.7%,58-69,45.7%,0-2,0.0%,7,72.3%,23.1%,4.5%,1.2%,54.0%,73.1%,42.0%,58.8%,39.3%,48.9%,0.95,R16 (2x)
2017,15,4,11,26.7%,10-21,32.3%,118-162,42.1%,1-2,33.3%,15,66.2%,18.6%,5.2%,4.9%,56.7%,69.8%,42.3%,57.9%,35.3%,46.8%,0.84,R16 (4x)
2016,30,14,16,46.7%,37-35,51.4%,346-334,50.9%,4-4,50.0%,29,74.2%,27.5%,6.1%,3.4%,57.0%,72.3%,48.4%,62.1%,40.0%,50.9%,1.06,F (St. Brieuc)
2015,31,17,14,54.8%,43-31,58.1%,397-357,52.7%,11-8,57.9%,31,83.9%,21.4%,7.4%,2.5%,61.7%,75.3%,54.2%,67.2%,37.9%,51.8%,1.16,W (Brescia)
2014,25,16,9,64.0%,33-23,58.9%,289-260,52.6%,5-2,71.4%,25,84.3%,20.6%,9.4%,3.5%,62.2%,77.2%,51.5%,67.5%,37.0%,51.9%,1.14,F (Heilbronn)
2013,11,8,3,72.7%,16-8,66.7%,138-104,57.0%,1-3,25.0%,11,91.8%,23.3%,14.0%,1.2%,64.2%,81.2%,51.7%,70.6%,37.7%,53.9%,1.28,F (Mons)
2012,34,26,8,76.5%,54-21,72.0%,427-327,56.6%,10-6,62.5%,34,88.3%,23.6%,12.4%,2.4%,59.3%,77.1%,53.8%,67.6%,38.2%,52.7%,1.18,W (3x)
2011,27,13,14,48.1%,32-29,52.5%,314-308,50.5%,11-6,64.7%,26,78.8%,21.6%,8.1%,2.8%,61.6%,73.7%,50.3%,64.7%,35.9%,50.5%,1.02,W (Alphen aan den Rijn)
2010,37,21,16,56.8%,48-40,54.5%,444-441,50.2%,14-6,70.0%,37,81.2%,18.4%,9.9%,4.1%,60.4%,76.0%,49.2%,65.4%,35.2%,50.0%,1.02,W (Eckental)
2009,24,12,12,50.0%,28-29,49.1%,269-285,48.6%,3-3,50.0%,0,,,,,,,,,,,,F (2x)
2008,2,1,1,50.0%,3-3,50.0%,32-33,49.2%,1-0,100.0%,0,,,,,,,,,,,,R16 (Rijeka)
2007,19,7,12,36.8%,17-24,41.5%,193-218,47.0%,5-6,45.5%,0,,,,,,,,,,,,F (Shrewsbury)
2006,9,5,4,55.6%,11-10,52.4%,108-104,50.9%,2-3,40.0%,0,,,,,,,,,,,,W (Saransk)
2004,3,1,2,33.3%,2-5,28.6%,32-38,45.7%,0-1,0.0%,0,,,,,,,,,,,,R16 (Groningen)
Career,306,159,147,52.0%,365-327,52.7%,3449-3368,50.6%,70-54,56.5%,246,80.0%,22.1%,8.4%,3.0%,60.0%,74.4%,50.0%,64.6%,37.4%,50.8%,1.06,
