Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2016,11,4,7,36.4%,11-16,40.7%,125-131,48.8%,1-4,20.0%,11,73.0%,25.6%,4.3%,3.6%,58.0%,69.4%,47.4%,60.1%,39.3%,49.6%,0.99,R16 (3x)
2015,13,3,10,23.1%,11-25,30.6%,160-195,45.1%,2-3,40.0%,13,73.3%,18.0%,6.1%,4.2%,59.2%,68.1%,47.7%,59.8%,33.7%,47.1%,0.84,QF (Zagreb)
2014,37,10,27,27.0%,31-64,32.6%,429-485,46.9%,3-15,16.7%,34,76.5%,20.2%,8.1%,3.5%,58.9%,71.8%,48.3%,62.1%,35.9%,48.9%,0.95,SF (Rotterdam)
2013,45,20,25,44.4%,58-59,49.6%,572-595,49.0%,10-11,47.6%,43,80.3%,17.9%,11.6%,2.6%,58.1%,75.6%,49.5%,64.6%,34.3%,49.4%,0.97,SF (Dusseldorf)
2012,19,8,11,42.1%,21-24,46.7%,219-234,48.3%,6-2,75.0%,19,80.1%,16.1%,11.4%,2.7%,60.4%,75.3%,48.7%,64.8%,33.3%,49.2%,0.95,QF (2x)
2011,5,2,3,40.0%,5-7,41.7%,54-59,47.8%,0-0,-,5,85.5%,12.1%,14.4%,5.1%,59.6%,82.3%,48.4%,68.6%,30.7%,49.1%,0.98,QF (Metz)
2010,7,3,4,42.9%,7-10,41.2%,82-93,46.9%,2-3,40.0%,6,84.0%,13.2%,8.2%,2.2%,63.9%,72.8%,51.4%,65.1%,32.6%,49.0%,0.93,R16 (3x)
2008,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,50.0%,0.0%,4.5%,4.5%,47.7%,61.9%,34.8%,47.7%,22.0%,35.3%,0.42,R32 (Amersfoort)
2007,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,
2006,1,0,1,0.0%,1-2,33.3%,13-18,41.9%,1-0,100.0%,1,73.3%,6.7%,7.5%,5.7%,50.0%,69.8%,47.2%,58.5%,33.6%,46.0%,0.81,R32 (Amersfoort)
Career,140,50,90,35.7%,145-211,40.7%,1663-1834,47.6%,25-38,39.7%,133,78.1%,18.2%,9.3%,3.2%,58.9%,73.2%,48.7%,63.1%,34.7%,48.9%,0.94,
