Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 M25 Chiswick SF,W vs Matusevich,71% (10/14),67% (6/9),2/2,1/1,70% (7/10),4/5,0/0,- (0/0),- (0/0)
2019 M25 Chiswick R16,W vs Broom,94% (16/17),56% (5/9),3/3,1/1,89% (8/9),4/5,0/0,54% (7/13),42% (5/12)
2019 M25 Dublin F,W vs Peniston,67% (8/12),50% (4/8),2/6,1/3,0% (0/3),1/1,0/0,78% (7/9),33% (3/9)
2019 M25 Dublin SF,W vs Carr,78% (14/18),30% (3/10),2/3,1/1,80% (4/5),2/3,0/0,- (0/0),- (0/0)
2019 M25 Dublin QF,W vs Hurrion,71% (10/14),33% (2/6),2/2,1/1,0% (0/1),0/0,0/0,100% (4/4),75% (3/4)
2019 M25 Dublin R16,W vs Hodkin,88% (7/8),71% (5/7),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 M15 Den Haag QF,W vs Guinard,58% (7/12),71% (5/7),2/3,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 M15 Den Haag R32,W vs Hermans,88% (7/8),71% (5/7),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 M25 Doboj SF,L vs Van De Zandschulp,77% (10/13),38% (3/8),1/1,0/0,29% (2/7),2/4,0/1,- (0/0),- (0/0)
2019 M25 Doboj QF,W vs Drinic,82% (9/11),33% (4/12),2/3,1/1,33% (2/6),3/4,0/0,- (0/0),- (0/0)
2019 M25 Doboj R16,W vs Sude,67% (6/9),75% (6/8),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 M25 Sunderland SF,L vs Artunedo Martinavarro,50% (3/6),100% (1/1),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2019 M25 Sunderland QF,W vs Mertens,82% (9/11),33% (3/9),2/3,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 M25 Sunderland R16,W vs Griffith,75% (9/12),75% (3/4),2/4,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 M25 Sunderland R32,W vs Broady,80% (8/10),55% (6/11),2/2,1/1,50% (3/6),1/2,0/0,- (0/0),- (0/0)
2019 M25 Bolton F,L vs Van De Zandschulp,70% (14/20),33% (3/9),1/5,0/0,20% (1/5),1/3,1/2,73% (8/11),17% (2/12)
2019 M25 Bolton SF,W vs Glasspool,88% (7/8),71% (5/7),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 M25 Bolton QF,W vs Hoyt,70% (7/10),71% (5/7),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 M25 Bolton R32,W vs Durasovic,89% (8/9),31% (4/13),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 M15 Sharm El Sheikh F,W vs Soares Klier Junior,69% (11/16),80% (4/5),2/2,1/1,88% (7/8),0/1,0/0,- (0/0),- (0/0)
2019 (32 matches),,72.7%,53.3%,64.0%,86.7%,59.4%,54.8%,40.0%,68.1%,39.6%
2018 (22 matches),,59.5%,44.5%,51.6%,51.9%,64.8%,39.3%,20.0%,43.3%,39.4%
2017 (27 matches),,62.3%,43.3%,52.5%,59.1%,63.6%,43.9%,44.0%,52.8%,39.6%
2016 (42 matches),,64.0%,44.9%,63.1%,58.8%,55.8%,46.4%,48.8%,58.1%,34.7%
2015 (25 matches),,68.0%,35.8%,59.3%,62.5%,64.4%,55.6%,16.7%,67.4%,36.9%
Career (288 matches),,65.9%,43.2%,59.3%,61.5%,60.5%,45.4%,42.0%,62.8%,38.2%
