Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Australian Open R64,L vs Jovic,13% (1/8),100% (1/1),0/5,86% (6/7),17% (1/6),0/1,0/0,0/0,0/0,0/0
2024 US Open R128,L vs Sabalenka,22% (2/9),50% (1/2),1/3,44% (4/9),0% (0/4),0/1,0/0,1/2,0/0,1/1
2023 Hong Kong R32,W vs Chong,67% (8/12),75% (6/8),1/4,42% (5/12),20% (1/5),3/4,0/1,1/1,0/0,0/0
2020 Australian Open R64,L vs Kerber,38% (3/8),100% (3/3),1/5,78% (7/9),0% (0/7),0/3,0/0,0/2,0/0,0/1
2020 Australian Open R128,W vs Baindl,78% (7/9),100% (7/7),4/5,70% (7/10),29% (2/7),4/7,2/2,0/0,1/1,0/0
2019 Seoul QF,L vs Muchova,44% (4/9),0% (0/4),0/2,44% (4/9),25% (1/4),0/0,0/0,1/2,0/0,0/1
2019 Hiroshima R16,L vs Hsieh,60% (9/15),89% (8/9),3/6,56% (9/16),22% (2/9),3/8,1/4,0/0,0/3,0/0
2019 US Open R128,L vs Gasparyan,55% (6/11),83% (5/6),2/5,55% (6/11),0% (0/6),1/5,0/1,1/2,0/0,1/2
2019 W100 Vancouver QF,L vs Babos,13% (1/8),0% (0/1),0/3,44% (4/9),0% (0/4),0/0,0/0,0/1,0/0,0/1
2019 W100 Vancouver R32,W vs Doi,44% (4/9),100% (4/4),1/2,40% (4/10),50% (2/4),2/3,1/1,0/0,1/1,0/0
2019 S-Hertogenbosch R32,L vs Badosa,30% (3/10),100% (3/3),3/4,58% (7/12),14% (1/7),1/3,0/0,1/2,0/0,0/1
2019 Roland Garros R64,L vs Keys,24% (4/17),75% (3/4),0/3,38% (6/16),33% (2/6),1/3,1/1,2/3,0/0,1/1
2019 Roland Garros R128,W vs Babos,50% (6/12),83% (5/6),1/2,25% (3/12),33% (1/3),4/4,1/1,0/0,1/1,0/0
2019 W80 Cagnes Sur Mer R16,L vs Babos,42% (5/12),80% (4/5),3/4,33% (4/12),0% (0/4),4/4,0/0,2/2,0/0,2/2
2019 W25 Canberra SF,W vs Imanishi,56% (5/9),100% (5/5),2/2,22% (2/9),0% (0/2),3/3,0/1,0/0,0/1,0/0
2019 W25 Canberra QF,W vs Buyukakcay,45% (5/11),100% (5/5),2/4,45% (5/11),20% (1/5),2/4,1/1,0/0,1/1,0/0
2019 W25 Canberra R16,W vs Bai,75% (6/8),83% (5/6),0/1,63% (5/8),80% (4/5),3/4,1/1,0/0,1/1,0/0
2019 W25 Canberra R32,W vs Berezov,71% (5/7),100% (5/5),0/1,25% (2/8),50% (1/2),5/5,2/2,0/0,1/1,0/0
2019 Indian Wells R128,L vs Vikhlyantseva,29% (2/7),50% (1/2),1/5,100% (7/7),14% (1/7),0/1,0/0,1/2,0/0,0/1
2019 Indian Wells 125K R64,L vs Gibbs,25% (2/8),100% (2/2),1/6,75% (6/8),0% (0/6),1/2,0/0,0/0,0/0,0/0
2026 (1 matches),,12.5%,100.0%,0.0%,85.7%,16.7%,0.0%,-,-,-,-
2024 (1 matches),,22.2%,50.0%,33.3%,44.4%,0.0%,0.0%,-,50.0%,-,100.0%
2023 (1 matches),,66.7%,75.0%,25.0%,41.7%,20.0%,75.0%,0.0%,100.0%,-,-
2020 (2 matches),,58.8%,100.0%,50.0%,73.7%,14.3%,40.0%,100.0%,0.0%,100.0%,0.0%
2019 (19 matches),,43.3%,78.2%,31.7%,45.9%,21.1%,62.3%,64.7%,52.4%,50.0%,45.5%
Career (88 matches),,44.1%,77.4%,33.8%,49.8%,21.7%,60.9%,69.9%,54.2%,65.6%,45.7%
