Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Australian Open R64,L vs Jovic,13,21,0.6,14.0%,22.6%,9,18,0.5,11.0%,22.0%,8.5%,2.4%,1.3,17.2%,12.9%
2024 US Open R128,L vs Sabalenka,12,8,1.5,10.6%,7.1%,9,7,1.3,8.5%,6.6%,7.5%,0.9%,1.7,23.9%,14.2%
2023 Hong Kong R32,W vs Chong,29,29,1.0,18.2%,18.2%,22,26,0.8,14.9%,17.6%,6.8%,8.1%,0.6,14.5%,22.6%
2020 Australian Open R64,L vs Kerber,20,31,0.6,17.7%,27.4%,20,31,0.6,19.2%,29.8%,,,1.2,9.7%,8.0%
2020 Australian Open R128,W vs Baindl,27,28,1.0,21.3%,22.0%,27,28,1.0,22.7%,23.5%,,,1.1,13.4%,12.6%
2019 Seoul QF,L vs Muchova,11,18,0.6,9.0%,14.8%,9,14,0.6,8.3%,13.0%,2.8%,5.6%,1.3,19.7%,15.6%
2019 Hiroshima R16,L vs Hsieh,48,53,0.9,22.2%,24.5%,39,48,0.8,19.9%,24.5%,9.7%,10.2%,1.1,12.0%,11.1%
2019 US Open R128,L vs Gasparyan,18,44,0.4,12.2%,29.9%,18,40,0.5,13.2%,29.4%,8.1%,5.1%,0.4,5.4%,15.0%
2019 Roland Garros R64,L vs Keys,18,34,0.5,9.1%,17.2%,18,34,0.5,10.3%,19.5%,,,0.6,9.6%,16.7%
2019 Roland Garros R128,W vs Babos,35,25,1.4,21.7%,15.5%,35,25,1.4,23.5%,16.8%,,,0.7,10.6%,16.1%
2019 Australian Open R128,L vs Sharma,32,47,0.7,15.4%,22.6%,25,38,0.7,14.2%,21.6%,10.8%,3.4%,0.8,12.0%,14.4%
2017 Seoul R16,W vs Rus,27,37,0.7,17.3%,23.7%,22,35,0.6,16.2%,25.7%,8.1%,6.6%,0.4,9.6%,23.1%
2016 Australian Open R128,L vs Beck,11,34,0.3,11.5%,35.4%,9,33,0.3,10.0%,36.7%,7.8%,2.2%,0.5,8.3%,16.7%
Career (13 matches),,301,409,0.7,15.8%,21.4%,262,377,0.7,15.2%,21.9%,5.5%,3.8%,0.8,12.4%,15.5%
