Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Kimberly Birrell [AUS],5,4,55.6%,4,2,2,50.0%,2015,2025,4,0.95,7.3%,5.3%,59.0%,63.9%,46.3%,56.7%,41.0%,57.1%,40.5%
7,Lizette Cabrera [AUS],1,6,14.3%,2,1,1,50.0%,2017,2022,1,0.70,1.9%,5.6%,63.0%,55.9%,45.0%,51.9%,33.9%,33.3%,25.0%
5,Destanee Aiava [AUS],3,2,60.0%,4,2,2,50.0%,2017,2025,2,1.00,9.8%,4.1%,56.9%,71.4%,35.8%,56.1%,43.7%,50.0%,26.7%
5,Talia Gibson [AUS],5,0,100.0%,1,0,1,0.0%,2022,2023,0,,,,,,,,,,
5,Asia Muhammad [USA],2,3,40.0%,2,2,0,100.0%,2015,2022,1,0.98,9.9%,1.1%,65.9%,71.7%,32.3%,58.2%,41.0%,42.9%,50.0%
5,Ellen Perez [AUS],2,3,40.0%,4,1,3,25.0%,2013,2022,1,0.95,1.4%,4.1%,55.4%,70.7%,39.4%,56.8%,41.3%,42.9%,30.0%
5,Naiktha Bains [GBR],5,0,100.0%,1,1,0,100.0%,2014,2018,1,1.05,3.8%,1.9%,66.0%,65.7%,47.2%,59.4%,42.6%,50.0%,66.7%
4,Maddison Inglis [AUS],1,3,25.0%,3,1,2,33.3%,2018,2025,1,0.63,6.6%,0.0%,57.4%,45.7%,53.8%,49.2%,32.1%,60.0%,0.0%
4,Lucrezia Stefanini [ITA],2,2,50.0%,1,0,1,0.0%,2023,2025,3,1.00,2.3%,4.6%,60.8%,60.6%,45.9%,54.8%,45.2%,56.0%,41.9%
4,Katie Boulter [GBR],3,1,75.0%,0,0,0,-,2014,2024,1,0.70,6.8%,2.3%,68.2%,53.3%,35.7%,47.7%,36.8%,0.0%,50.0%
4,Joanna Garland [TPE],3,1,75.0%,0,0,0,-,2022,2023,0,,,,,,,,,,
4,Abbie Myers [AUS],3,1,75.0%,3,1,2,33.3%,2015,2019,0,,,,,,,,,,
4,Miharu Imanishi [JPN],3,1,75.0%,0,0,0,-,2015,2019,0,,,,,,,,,,
4,Katy Dunne [GBR],2,2,50.0%,1,1,0,100.0%,2014,2018,1,1.37,9.1%,4.5%,57.6%,65.8%,42.9%,56.1%,60.3%,37.5%,50.0%
4,Abigail Tere Apisah [PNG],3,1,75.0%,0,0,0,-,2015,2017,0,,,,,,,,,,
