Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Australian Open R64,L vs Jovic,4.9,5.2,4.5,41.5%,26.7%,41.7%,30.0%,47.2%,21.3%,-4.0,-5.4,-7.0,-9.5
2024 US Open R128,L vs Sabalenka,3.6,3.5,3.7,40.0%,52.0%,40.0%,37.5%,47.3%,34.6%,7.5,18.3,2.5,5.0
2023 Hong Kong R32,W vs Chong,5.2,4.1,6.3,58.8%,52.6%,27.8%,60.9%,46.4%,23.7%,-2.0,-1.8,10.0,6.9
2019 Seoul QF,L vs Muchova,3.3,3.3,3.2,46.6%,33.3%,22.2%,42.9%,47.6%,18.4%,-2.0,-3.4,2.0,3.3
2019 Hiroshima R16,L vs Hsieh,3.4,3.3,3.5,58.6%,35.6%,42.9%,20.0%,42.0%,27.1%,2.5,2.3,9.0,7.6
2019 US Open R128,L vs Gasparyan,3.9,4.1,3.7,51.1%,45.7%,25.0%,60.0%,42.9%,16.1%,1.5,1.5,-1.5,-1.3
2019 Australian Open R128,L vs Sharma,2.9,2.9,2.9,45.0%,54.3%,54.5%,33.3%,55.0%,9.2%,7.5,6.4,2.0,2.1
2017 Seoul R16,W vs Rus,4.3,4.8,3.8,54.7%,61.5%,42.9%,35.3%,50.2%,7.0%,-8.0,-6.8,2.0,1.5
Last 52 Weeks (1 matches),,4.9,5.2,4.5,41.5%,26.7%,41.7%,30.0%,47.2%,21.3%,-4.0,-5.4,-7.0,-9.5
Career (8 matches),,3.8,3.8,3.9,50.4%,46.4%,37.4%,42.9%,47.2%,19.5%,0.4,0.4,2.4,2.4
