Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Australian Open R64,L vs Jovic,80.5%,27.3%,14.6%,5/1,2.72,0.0%,82.8%,29.2%,10.3%,2.54,0.0%,90.0%,22.2%,30.0%,2.89,0.0%
2024 US Open R128,L vs Sabalenka,73.3%,45.5%,20.0%,6/6,2.59,10.3%,77.8%,35.7%,2.8%,2.55,22.2%,66.7%,62.5%,45.8%,2.63,0.0%
2023 Hong Kong R32,W vs Chong,85.4%,57.1%,3.7%,1/2,2.47,7.3%,86.9%,54.7%,0.0%,2.34,14.8%,85.0%,64.7%,15.0%,2.59,0.0%
2019 Seoul QF,L vs Muchova,59.4%,44.7%,4.7%,3/0,2.77,32.5%,66.7%,36.4%,3.0%,2.59,48.0%,59.3%,56.3%,7.4%,3.07,6.7%
2019 Hiroshima R16,L vs Hsieh,70.4%,59.2%,3.7%,3/1,2.33,38.6%,74.3%,51.9%,0.0%,2.36,58.5%,75.0%,75.0%,12.5%,2.29,10.3%
2019 US Open R128,L vs Gasparyan,67.5%,55.8%,3.9%,3/0,2.19,5.8%,72.0%,55.6%,6.0%,2.07,9.4%,76.2%,56.3%,0.0%,2.38,0.0%
2019 Australian Open R128,L vs Sharma,63.2%,55.2%,7.5%,8/0,2.26,4.6%,61.1%,43.2%,4.2%,2.27,8.1%,76.7%,78.3%,16.7%,2.24,0.0%
2017 Seoul R16,W vs Rus,63.9%,50.0%,5.6%,2/2,2.44,1.6%,69.0%,48.3%,4.8%,2.31,3.3%,85.0%,52.9%,10.0%,2.56,0.0%
Last 52 Weeks (1 matches),,80.5%,27.3%,14.6%,83.3%,2.72,0.0%,82.8%,29.2%,10.3%,2.54,0.0%,90.0%,22.2%,30.0%,2.89,0.0%
Career (8 matches),,69.8%,51.6%,7.0%,72.1%,2.44,13.1%,73.3%,46.5%,3.3%,2.35,22.3%,75.0%,62.3%,16.3%,2.54,2.1%
