Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Australian Open R64,L vs Jovic,1.13,0.52,41.3,2.0,7.7%,50.0%,7.7%,34.6%,27.3%,26.3%
2024 US Open R128,L vs Sabalenka,0.88,0.62,42.7,2.0,7.1%,42.9%,4.0%,64.0%,35.5%,31.0%
2023 Hong Kong R32,W vs Chong,1.04,1.25,57.4,2.5,5.0%,60.0%,13.5%,56.8%,39.5%,61.5%
2020 Australian Open R64,L vs Kerber,0.96,0.71,45.4,2.7,3.0%,36.4%,3.2%,41.9%,38.5%,52.2%
2020 Australian Open R128,W vs Baindl,1.22,1.41,55.6,2.5,5.6%,47.2%,2.9%,51.4%,48.3%,70.4%
2019 Seoul QF,L vs Muchova,0.98,0.69,48.1,2.2,3.4%,58.6%,3.4%,48.3%,30.3%,35.5%
2019 Hiroshima R16,L vs Hsieh,0.90,0.92,84.0,36.3,10.7%,50.0%,5.8%,57.7%,44.6%,50.0%
2019 US Open R128,L vs Gasparyan,0.85,0.79,57.2,3.3,0.0%,50.0%,0.0%,52.9%,42.5%,48.6%
2019 W100 Vancouver QF,L vs Babos,0.96,0.53,43.6,2.2,-,63.0%,-,44.0%,24.0%,27.3%
2019 W100 Vancouver R32,W vs Doi,1.21,1.40,55.9,2.3,-,50.0%,-,73.3%,35.7%,56.5%
2019 S-Hertogenbosch R32,L vs Badosa,0.86,0.70,54.2,2.3,-,54.5%,-,46.2%,44.4%,34.6%
2019 Roland Garros R64,L vs Keys,1.02,0.82,72.1,3.0,6.1%,57.1%,0.0%,60.0%,36.4%,30.6%
2019 Roland Garros R128,W vs Babos,0.99,1.30,53.7,4.0,7.0%,62.8%,0.0%,64.1%,48.8%,47.2%
2019 W80 Cagnes Sur Mer R16,L vs Babos,0.93,0.83,69.7,2.7,4.8%,50.0%,0.0%,61.0%,36.4%,42.9%
2019 W25 Canberra SF,W vs Imanishi,0.97,1.59,46.9,2.2,8.3%,66.7%,5.0%,70.0%,51.4%,52.9%
2019 W25 Canberra QF,W vs Buyukakcay,1.25,1.20,69.8,3.4,7.3%,51.2%,0.0%,59.0%,45.9%,40.5%
2019 W25 Canberra R16,W vs Bai,1.18,1.61,39.9,2.0,9.1%,60.6%,3.1%,56.3%,53.8%,60.0%
2019 W25 Canberra R32,W vs Berezov,1.12,1.71,44.1,2.7,17.4%,69.6%,0.0%,56.5%,41.7%,72.7%
2019 Indian Wells R128,L vs Vikhlyantseva,0.95,0.57,31.1,2.0,0.0%,37.1%,0.0%,42.4%,45.8%,26.1%
2019 Indian Wells 125K R64,L vs Gibbs,1.10,0.62,43.3,2.0,0.0%,29.2%,4.5%,40.9%,25.9%,48.0%
2026 (1 matches),,1.13,0.52,41.3,2.0,7.7%,50.0%,7.7%,34.6%,27.3%,26.3%
2024 (1 matches),,0.88,0.62,42.7,2.0,7.1%,42.9%,4.0%,64.0%,35.5%,31.0%
2023 (1 matches),,1.04,1.25,57.4,2.5,5.0%,60.0%,13.5%,56.8%,39.5%,61.5%
2020 (2 matches),,1.10,1.03,50.8,2.6,4.3%,42.0%,3.0%,47.0%,43.6%,62.0%
2019 (19 matches),,0.99,0.94,57.6,2.7,5.1%,56.2%,1.8%,54.8%,40.4%,44.1%
Career (88 matches),,1.02,0.96,57.3,2.7,4.0%,53.9%,2.3%,54.7%,40.5%,45.6%
