Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,11,6,5,54.5%,13-14,48.1%,113-129,46.7%,1-0,100.0%,11,62.1%,32.8%,7.5%,5.2%,56.5%,63.2%,45.5%,55.5%,41.9%,48.8%,0.94
Grass,1,0,1,0.0%,0-2,0.0%,7-13,35.0%,0-0,-,1,40.0%,30.0%,9.2%,4.6%,58.5%,60.5%,29.6%,47.7%,42.4%,45.2%,0.81
Grand Slams,6,3,3,50.0%,5-8,38.5%,54-67,44.6%,0-0,-,6,64.6%,28.1%,10.6%,4.8%,58.9%,64.9%,45.0%,56.7%,39.9%,48.5%,0.92
Premiers,2,1,1,50.0%,2-3,40.0%,16-24,40.0%,0-0,-,2,40.0%,40.0%,2.8%,6.3%,53.5%,57.9%,33.3%,46.5%,47.3%,46.9%,0.88
Internationals,1,0,1,0.0%,1-2,33.3%,11-15,42.3%,0-0,-,1,61.5%,23.1%,4.7%,2.3%,51.2%,61.4%,54.8%,58.1%,34.7%,47.2%,0.83
vs Righties,12,6,6,50.0%,13-16,44.8%,120-142,45.8%,1-0,100.0%,12,60.4%,32.6%,7.6%,5.1%,56.6%,63.0%,44.4%,54.9%,41.9%,48.5%,0.93
vs Top 10,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,1,14.3%,14.3%,4.3%,10.6%,42.6%,55.0%,22.2%,36.2%,40.0%,38.1%,0.63
