Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,28,20,8,71.4%,42-28,60.0%,336-304,52.5%,2-1,66.7%,25,67.0%,35.5%,5.4%,5.3%,60.5%,65.5%,44.0%,57.0%,44.1%,50.7%,1.03,W (2x)
2024,37,25,12,67.6%,56-29,65.9%,444-345,56.3%,4-5,44.4%,0,,,,,,,,,,,,W (2x)
2023,42,26,16,61.9%,55-40,57.9%,484-408,54.3%,2-6,25.0%,4,70.7%,31.7%,5.9%,3.6%,62.1%,63.7%,47.9%,57.7%,42.0%,49.7%,0.99,W (2x)
2022,50,36,14,72.0%,78-37,67.8%,605-453,57.2%,12-4,75.0%,4,57.5%,28.9%,5.7%,7.2%,58.7%,63.9%,39.4%,53.8%,41.7%,48.0%,0.90,W (3x)
2021,7,2,5,28.6%,7-10,41.2%,79-82,49.1%,0-3,0.0%,2,52.4%,40.0%,5.2%,5.2%,61.9%,55.4%,47.1%,52.2%,46.6%,49.4%,0.98,R16 (2x)
2019,22,13,9,59.1%,26-22,54.2%,242-222,52.2%,5-5,50.0%,2,50.0%,27.3%,6.0%,3.8%,57.1%,56.6%,43.9%,51.1%,38.8%,44.6%,0.79,F (W25 Canberra)
2018,18,11,7,61.1%,24-20,54.5%,216-195,52.6%,2-1,66.7%,1,44.4%,22.2%,8.5%,10.6%,63.8%,63.3%,23.5%,48.9%,33.9%,40.8%,0.66,W (Bendigo $60K)
2017,39,19,20,48.7%,43-49,46.7%,406-452,47.3%,6-3,66.7%,3,65.6%,25.8%,5.7%,4.7%,57.3%,65.5%,45.1%,56.8%,37.4%,47.2%,0.87,SF (3x)
2016,21,12,9,57.1%,25-23,52.1%,226-199,53.2%,1-4,20.0%,0,,,,,,,,,,,,W (Santa Margherita Di Pula $10K)
2015,32,20,12,62.5%,43-29,59.7%,367-308,54.4%,4-6,40.0%,0,,,,,,,,,,,,W (2x)
2014,11,5,6,45.5%,10-15,40.0%,107-118,47.6%,2-0,100.0%,0,,,,,,,,,,,,QF (Cairns 15K)
2013,7,3,4,42.9%,6-9,40.0%,65-72,47.4%,0-2,0.0%,0,,,,,,,,,,,,QF (Cairns 15K)
2012,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,R32 (Rockhampton 25K)
Career,315,192,123,61.0%,415-313,57.0%,3581-3170,53.0%,40-40,50.0%,41,64.4%,33.3%,5.6%,5.3%,60.2%,64.3%,43.8%,56.1%,42.9%,49.5%,0.98,
