Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,54,17,37,31.5%,47-83,36.2%,544-662,45.1%,2-6,25.0%,54,61.7%,28.6%,5.8%,4.5%,57.6%,63.5%,43.8%,55.2%,40.6%,48.1%,0.91
Clay,2,1,1,50.0%,3-3,50.0%,30-27,52.6%,0-0,-,2,78.6%,27.6%,3.4%,4.0%,59.7%,73.3%,42.3%,60.8%,39.9%,50.1%,1.02
Grass,3,0,3,0.0%,0-6,0.0%,17-37,31.5%,0-0,-,3,44.4%,18.5%,5.3%,4.7%,61.8%,58.1%,32.3%,48.2%,35.5%,42.2%,0.69
Grand Slams,15,5,10,33.3%,11-23,32.4%,137-179,43.4%,0-1,0.0%,15,58.1%,28.7%,6.4%,4.4%,58.0%,62.3%,42.5%,54.0%,40.6%,47.5%,0.88
Premiers,17,3,14,17.6%,12-30,28.6%,179-224,44.4%,1-3,25.0%,17,63.2%,25.8%,6.1%,4.5%,58.4%,65.6%,43.0%,56.2%,38.6%,47.7%,0.88
Internationals,23,8,15,34.8%,22-34,39.3%,234-275,46.0%,0-2,0.0%,23,63.7%,28.3%,5.0%,4.1%,57.9%,63.5%,44.5%,55.5%,41.2%,48.5%,0.93
Quarter-finals,2,0,2,0.0%,0-4,0.0%,13-24,35.1%,0-0,-,2,61.1%,10.5%,4.5%,6.3%,55.4%,61.3%,48.0%,55.4%,36.2%,45.0%,0.81
vs Righties,51,13,38,25.5%,40-85,32.0%,506-643,44.0%,2-5,28.6%,51,60.6%,27.8%,5.5%,4.6%,57.9%,63.2%,42.8%,54.6%,40.2%,47.6%,0.89
vs Lefties,6,3,3,50.0%,6-7,46.2%,59-66,47.2%,0-1,0.0%,6,66.1%,25.8%,5.3%,3.5%,56.7%,65.4%,46.3%,57.1%,39.3%,48.8%,0.92
vs Top 10,3,0,3,0.0%,0-6,0.0%,13-36,26.5%,0-0,-,3,37.5%,16.0%,5.8%,5.2%,46.5%,58.3%,33.7%,45.2%,36.8%,40.9%,0.67
