Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,196,100,96,51.0%,230-216,51.6%,2111-1974,51.7%,21-21,50.0%,173,69.7%,34.2%,4.7%,5.2%,60.6%,64.9%,48.0%,58.2%,42.9%,50.5%,1.03
Clay,80,47,33,58.8%,104-77,57.5%,892-760,54.0%,7-11,38.9%,70,70.0%,37.3%,4.7%,5.0%,61.2%,65.7%,49.1%,59.2%,43.6%,51.5%,1.07
Grass,30,14,16,46.7%,32-38,45.7%,330-341,49.2%,3-5,37.5%,30,69.9%,29.5%,5.0%,4.9%,64.5%,64.8%,49.7%,59.5%,39.6%,49.7%,0.98
Grand Slams,47,19,28,40.4%,47-65,42.0%,507-554,47.8%,6-6,50.0%,47,66.9%,28.6%,4.4%,4.8%,61.2%,64.2%,48.1%,57.9%,40.1%,49.1%,0.95
Premiers,84,43,41,51.2%,98-100,49.5%,905-885,50.6%,6-10,37.5%,80,67.1%,35.7%,4.0%,5.0%,61.2%,63.5%,46.9%,57.1%,43.9%,50.5%,1.02
Internationals,114,61,53,53.5%,137-111,55.2%,1231-1103,52.7%,14-11,56.0%,108,73.2%,32.8%,5.8%,5.5%,60.9%,66.7%,50.1%,60.2%,42.4%,51.2%,1.06
Finals,4,2,2,50.0%,4-5,44.4%,38-43,46.9%,0-0,-,3,66.7%,33.3%,2.8%,3.3%,61.7%,69.7%,47.6%,61.2%,42.9%,52.0%,1.11
Semi-finals,11,4,7,36.4%,8-13,38.1%,84-107,44.0%,0-2,0.0%,9,60.0%,20.7%,4.1%,5.7%,63.2%,60.4%,46.2%,55.2%,37.8%,46.9%,0.84
Quarter-finals,26,11,15,42.3%,28-34,45.2%,280-296,48.6%,2-3,40.0%,26,67.1%,31.9%,5.0%,5.0%,61.9%,62.8%,47.4%,57.0%,41.0%,48.9%,0.95
vs Righties,268,134,134,50.0%,310-302,50.7%,2906-2770,51.2%,25-35,41.7%,248,69.1%,35.6%,4.7%,5.1%,61.3%,64.8%,48.2%,58.4%,42.9%,50.6%,1.03
vs Lefties,25,14,11,56.0%,30-29,50.8%,271-287,48.6%,6-2,75.0%,23,73.9%,22.2%,5.2%,5.0%,60.8%,67.4%,49.6%,60.4%,39.3%,49.9%,0.99
vs Top 10,20,7,13,35.0%,18-29,38.3%,196-231,45.9%,1-2,33.3%,20,61.5%,27.8%,4.0%,5.5%,60.2%,63.6%,43.6%,55.6%,41.3%,48.3%,0.93
