Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,8,Hard,15,7,8,46.7%,3,2,1,66.7%,2012,2019,R32,15,1.00,5.0%,4.9%,60.7%,66.7%,48.4%,59.5%,40.3%,59.8%,46.4%
Roland Garros,8,Clay,17,9,8,52.9%,3,1,2,33.3%,2012,2020,R32,16,0.96,4.5%,4.8%,59.6%,66.4%,45.6%,58.0%,40.5%,54.3%,44.2%
Wimbledon,7,Grass,11,4,7,36.4%,1,0,1,0.0%,2013,2019,R16,11,0.88,3.7%,3.8%,62.6%,61.4%,49.7%,57.0%,37.9%,56.4%,46.2%
US Open,9,Hard,11,2,9,18.2%,5,3,2,60.0%,2012,2020,R64,11,0.97,3.8%,5.4%,61.8%,61.2%,48.9%,56.5%,42.2%,52.7%,41.3%
Olympics,1,,6,6,0,100.0%,0,0,0,-,2016,2016,W,6,1.40,3.8%,3.3%,66.9%,67.2%,54.9%,63.1%,51.4%,58.6%,63.8%
Fed Cup,8,,27,22,5,81.5%,4,2,2,50.0%,2008,2019,,6,1.47,10.1%,5.4%,55.8%,74.5%,56.7%,66.7%,49.0%,75.7%,60.0%
Indian Wells,9,Hard,19,10,9,52.6%,6,3,3,50.0%,2011,2019,R32,19,1.06,3.3%,4.6%,61.2%,62.4%,44.2%,55.3%,47.3%,53.3%,52.4%
Cincinnati,7,Hard,14,6,8,42.9%,4,0,4,0.0%,2013,2020,R64,13,1.01,3.0%,6.3%,59.2%,60.9%,50.2%,56.5%,44.1%,58.7%,41.2%
Miami,7,Hard,12,5,7,41.7%,3,1,2,33.3%,2013,2019,R16,12,0.96,3.4%,5.9%,63.0%,62.6%,47.3%,57.0%,41.2%,58.4%,41.5%
Beijing,7,Hard,12,5,7,41.7%,2,0,2,0.0%,2013,2019,R32,8,0.85,2.9%,6.2%,58.2%,61.6%,44.6%,54.5%,38.8%,43.9%,36.5%
Madrid,7,Clay,10,3,7,30.0%,5,0,5,0.0%,2014,2022,R32,10,0.93,3.4%,4.3%,63.2%,59.1%,46.8%,54.6%,42.5%,54.9%,40.0%
Rome,6,Clay,14,8,6,57.1%,0,0,0,-,2014,2019,R32,14,1.07,3.7%,4.7%,62.4%,63.4%,46.1%,56.9%,46.4%,55.8%,51.4%
