Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Wimbledon R64,L vs Pliskova,0.99,0.46,31.1,2.0,-,60.7%,-,25.0%,21.7%,33.3%
2019 Roland Garros R128,W vs Flipkens,1.29,1.63,52.4,2.0,-,51.2%,-,52.6%,64.3%,57.7%
2019 Strasbourg R32,W vs Maria,1.10,3.57,31.2,2.2,-,84.2%,-,80.0%,54.5%,61.1%
2019 Madrid Q1,L vs Schmiedlova,0.97,0.75,58.1,3.4,2.9%,57.1%,0.0%,45.2%,40.5%,34.4%
2019 Charleston SF,L vs Keys,0.91,0.61,43.0,2.2,0.0%,50.0%,6.1%,45.5%,48.0%,19.0%
2019 Charleston QF,W vs Collins,1.21,1.47,40.5,2.4,2.6%,60.5%,11.1%,58.3%,57.6%,40.0%
2019 Charleston R16,W vs Sabalenka,1.00,1.45,46.6,2.0,3.0%,69.7%,6.5%,58.1%,58.3%,45.5%
2019 Charleston R32,W vs Kenin,1.03,1.45,53.3,2.4,6.5%,71.0%,3.4%,58.6%,43.8%,55.6%
2019 Charleston R64,W vs Errani,1.14,2.49,27.2,2.0,0.0%,69.6%,4.3%,65.2%,80.0%,61.1%
2019 Miami R128,L vs Wang,0.87,0.54,35.3,2.0,3.8%,46.2%,0.0%,44.0%,32.1%,36.0%
2019 Indian Wells R64,L vs Kontaveit,1.01,0.78,61.2,2.4,2.8%,58.3%,0.0%,41.2%,39.0%,38.5%
2019 Indian Wells R128,W vs Rodina,1.05,1.80,40.7,2.1,4.2%,66.7%,0.0%,66.7%,52.0%,62.5%
2019 Acapulco R32,W vs Sakkari,0.99,1.20,62.6,2.2,1.9%,46.2%,4.1%,65.3%,51.0%,56.3%
2019 Fed Cup RR,W vs Herazo Gonzalez,1.14,1.27,65.7,3.0,2.3%,53.5%,2.6%,69.2%,41.7%,45.5%
2019 Fed Cup RR,W vs Haddad Maia,1.17,1.12,68.1,6.9,4.9%,57.4%,5.2%,63.8%,31.9%,44.2%
2019 Fed Cup RR,W vs Bosio,1.13,1.27,53.0,8.3,10.6%,59.6%,2.3%,68.2%,43.5%,38.1%
2019 Australian Open R128,L vs Pavlyuchenkova,0.87,0.71,50.8,3.6,0.0%,51.6%,0.0%,44.8%,39.4%,45.2%
2019 Sydney R32,L vs Kontaveit,0.93,0.79,56.5,5.4,6.1%,59.2%,0.0%,48.9%,36.4%,41.5%
2019 Sydney Q1,W vs Mattek Sands,1.03,1.32,52.6,4.7,0.0%,65.0%,10.5%,63.2%,47.7%,43.9%
2019 Auckland R16,L vs Hsieh,0.93,0.74,58.7,2.2,0.0%,55.2%,0.0%,56.0%,35.1%,36.1%
2019 (20 matches),,1.04,1.09,52.0,2.6,3.3%,58.4%,3.5%,56.2%,44.9%,44.4%
2018 (38 matches),,1.04,1.08,57.9,2.6,4.0%,59.7%,4.4%,56.8%,43.2%,43.8%
2017 (44 matches),,0.98,1.01,56.6,2.6,3.5%,57.6%,4.9%,58.0%,42.2%,44.7%
2016 (70 matches),,1.04,1.15,56.1,2.6,4.6%,60.2%,4.9%,59.1%,44.2%,44.9%
2015 (21 matches),,1.03,0.97,57.7,2.7,5.0%,57.7%,3.2%,56.7%,41.2%,39.4%
Career (279 matches),,1.02,1.07,57.0,2.7,4.1%,59.1%,4.4%,57.8%,43.3%,43.7%
