Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Monterrey CH R64,L vs Galan Riveros,0.78,0.48,37.0,2.0,6.9%,75.9%,0.0%,56.0%,10.7%,32.0%
2019 Budapest CH R64,L vs Piros,0.83,0.55,34.7,2.1,13.3%,60.0%,7.1%,50.0%,34.6%,23.8%
2019 Koblenz CH R32,L vs Griekspoor,0.97,0.66,45.0,2.1,7.7%,56.4%,0.0%,45.5%,40.6%,25.0%
2019 Koblenz CH R64,W vs Barranco Cosano,1.22,1.46,42.6,8.3,7.3%,65.9%,2.6%,69.2%,38.5%,39.5%
2018 Drummondville CH R32,L vs Schnur,1.10,0.64,47.4,3.2,4.9%,53.7%,9.8%,56.1%,28.6%,24.1%
2018 Kyoto CH R16,L vs Kamke,0.90,0.40,31.8,2.0,12.5%,68.8%,3.3%,50.0%,7.4%,30.4%
2018 Kyoto CH R32,W vs Uchiyama,1.17,1.06,74.6,4.7,16.7%,68.5%,6.0%,72.0%,18.8%,36.6%
2018 Auckland Q1,L vs Sandgren,1.00,0.71,67.9,2.4,6.7%,68.9%,0.0%,69.0%,23.8%,20.0%
2017 Wroclaw CH F,L vs Melzer,0.81,0.52,35.3,2.1,22.6%,64.5%,7.1%,42.9%,22.2%,37.5%
2017 Wroclaw CH SF,W vs Halys,1.16,1.55,51.3,2.3,32.4%,78.4%,32.3%,71.0%,32.5%,34.3%
2017 Wroclaw CH QF,W vs Basic,1.08,1.64,43.1,2.7,29.0%,67.7%,10.3%,72.4%,42.9%,48.4%
2017 Wroclaw CH R16,W vs Lacko,1.27,1.62,42.0,2.0,26.3%,68.4%,33.3%,75.8%,34.3%,37.9%
2017 Wroclaw CH R32,W vs Golubev,0.91,1.36,73.6,4.0,26.7%,82.2%,7.3%,68.3%,35.3%,37.5%
2017 Budapest CH R32,L vs Basic,1.05,0.84,67.5,92.5,12.7%,63.5%,3.4%,55.2%,32.7%,32.7%
2017 Koblenz CH R16,L vs Jahn,0.77,0.55,39.4,2.1,10.3%,58.6%,0.0%,58.3%,31.0%,28.0%
2017 Koblenz CH R32,W vs Copil,1.36,2.05,43.3,3.2,10.7%,82.1%,12.5%,66.7%,39.1%,36.4%
2016 Andria CH R32,L vs Arnaboldi,0.95,0.76,57.0,4.5,13.3%,62.2%,15.8%,55.3%,30.4%,35.0%
2016 Toyota CH R32,L vs Lee,0.90,0.71,71.1,2.6,7.4%,59.3%,26.4%,81.1%,18.0%,29.5%
2016 Ortisei CH R32,L vs Basic,0.82,0.69,61.4,2.4,20.4%,83.3%,6.7%,53.3%,32.6%,17.5%
2016 Budapest CH R16,L vs De Schepper,1.01,0.66,54.4,2.2,4.1%,51.0%,6.3%,64.6%,29.7%,25.0%
2019 (4 matches),,0.98,0.78,40.3,2.5,8.6%,64.0%,2.4%,56.0%,32.0%,31.3%
2018 (4 matches),,1.05,0.70,58.6,2.8,10.5%,65.1%,4.9%,63.2%,20.4%,27.8%
2017 (8 matches),,1.05,1.12,52.8,2.9,21.2%,70.5%,12.7%,63.4%,33.9%,36.5%
2016 (26 matches),,1.03,0.88,56.1,2.8,8.6%,64.3%,8.7%,62.5%,30.0%,33.2%
2015 (24 matches),,1.03,1.10,50.1,2.4,10.0%,66.5%,6.8%,64.7%,36.9%,36.7%
Career (138 matches),,1.02,0.95,55.1,2.7,10.8%,65.3%,8.9%,63.3%,32.6%,34.2%
